# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
124,-9,1,5,2,6,5,3,5,6,7,8,4,2,6,9,3,7,3,4,4
125,-3,2,1,1,1,1,2,1,1,2,1,2,1,2,3,1,2,2,2,2
126,-3,2,1,1,1,1,2,1,2,2,1,2,2,1,3,2,1,1,2,2
127,-3,2,1,1,1,1,2,1,2,2,1,2,2,2,3,1,1,1,2,2
128,-3,2,1,1,1,1,2,2,1,2,1,2,2,2,3,1,1,2,1,2
129,-3,2,1,1,1,1,2,2,2,2,1,2,1,2,3,1,2,1,1,2
130,-3,2,1,1,1,1,2,2,2,2,1,2,2,2,3,1,1,1,1,2
131,-3,2,1,1,1,2,2,1,1,2,1,2,2,1,3,2,1,2,2,1
132,-3,2,1,1,1,2,2,1,1,2,1,2,2,2,3,1,1,2,2,1
133,-3,2,1,1,1,2,2,1,2,2,1,2,1,1,3,2,2,1,2,1
134,-3,2,1,1,1,2,2,1,2,2,1,2,1,2,3,1,2,1,2,1
135,-3,2,1,1,1,2,2,1,2,2,1,2,2,1,3,2,1,1,2,1
136,-3,2,1,1,1,2,2,1,2,2,1,2,2,2,3,1,1,1,2,1
137,-3,2,1,1,1,2,2,2,1,2,1,2,1,1,3,2,2,2,1,1
138,-3,2,1,1,1,2,2,2,1,2,1,2,1,2,3,1,2,2,1,1
139,-3,2,1,1,1,2,2,2,2,2,1,2,1,1,3,2,2,1,1,1
140,-3,2,1,1,1,2,2,2,2,2,1,2,1,2,3,1,2,1,1,1
141,-3,2,1,1,1,2,2,2,2,2,1,2,2,1,3,2,1,1,1,1
142,-3,2,1,1,1,2,2,2,2,2,1,2,2,2,3,1,1,1,1,1
143,-3,2,1,1,2,1,1,1,1,2,1,2,1,1,3,2,2,2,2,2
144,-3,2,1,1,2,1,1,1,2,2,1,2,2,1,3,2,1,1,2,2
145,-3,2,1,1,2,1,1,2,1,2,1,2,1,1,3,2,2,2,1,2
146,-3,2,1,1,2,1,1,2,2,2,1,2,1,1,3,2,2,1,1,2
147,-3,2,1,1,2,1,1,2,2,2,1,2,2,1,3,2,1,1,1,2
148,-3,2,1,1,2,1,1,2,2,2,1,2,2,2,3,1,1,1,1,2
149,-3,2,1,1,2,2,1,1,1,2,1,2,2,1,3,2,1,2,2,1
150,-3,2,1,1,2,2,1,1,2,2,1,2,1,1,3,2,2,1,2,1
151,-3,2,1,1,2,2,1,1,2,2,1,2,1,2,3,1,2,1,2,1
152,-3,2,1,1,2,2,1,1,2,2,1,2,2,1,3,2,1,1,2,1
153,-3,2,1,1,2,2,1,1,2,2,1,2,2,2,3,1,1,1,2,1
154,-3,2,1,1,2,2,1,2,2,2,1,2,1,1,3,2,2,1,1,1
155,-3,2,1,1,2,2,1,2,2,2,1,2,1,2,3,1,2,1,1,1
156,-3,2,1,1,2,2,1,2,2,2,1,2,2,1,3,2,1,1,1,1
157,-3,2,1,1,2,2,1,2,2,2,1,2,2,2,3,1,1,1,1,1
158,-3,2,1,2,1,0,2,1,2,1,1,2,2,1,3,2,1,1,2,3
159,-3,2,1,2,1,1,2,1,1,1,1,2,2,2,3,1,1,2,2,2
160,-3,2,1,2,1,1,2,1,2,1,1,2,1,1,3,2,2,1,2,2
161,-3,2,1,2,1,1,2,1,2,1,1,2,2,2,3,1,1,1,2,2
162,-3,2,1,2,1,1,2,2,1,1,1,2,2,1,3,2,1,2,1,2
163,-3,2,1,2,1,1,2,2,2,1,1,2,1,2,3,1,2,1,1,2
164,-3,2,1,2,1,1,2,2,2,1,1,2,2,1,3,2,1,1,1,2
165,-3,2,1,2,1,1,2,2,2,1,1,2,2,2,3,1,1,1,1,2
166,-3,2,1,2,1,2,2,1,1,1,1,2,1,1,3,2,2,2,2,1
167,-3,2,1,2,1,2,2,1,1,1,1,2,1,2,3,1,2,2,2,1
168,-3,2,1,2,1,2,2,1,1,1,1,2,2,1,3,2,1,2,2,1
169,-3,2,1,2,1,2,2,1,1,1,1,2,2,2,3,1,1,2,2,1
170,-3,2,1,2,1,2,2,1,2,1,1,2,1,1,3,2,2,1,2,1
171,-3,2,1,2,1,2,2,1,2,1,1,2,1,2,3,1,2,1,2,1
172,-3,2,1,2,1,2,2,1,2,1,1,2,2,1,3,2,1,1,2,1
173,-3,2,1,2,1,2,2,1,2,1,1,2,2,2,3,1,1,1,2,1
174,-3,2,1,2,1,2,2,2,1,1,1,2,1,1,3,2,2,2,1,1
175,-3,2,1,2,1,2,2,2,1,1,1,2,2,1,3,2,1,2,1,1
176,-3,2,1,2,1,2,2,2,2,1,1,2,1,1,3,2,2,1,1,1
177,-3,2,1,2,1,2,2,2,2,1,1,2,1,2,3,1,2,1,1,1
178,-3,2,1,2,1,2,2,2,2,1,1,2,2,1,3,2,1,1,1,1
179,-3,2,1,2,1,2,2,2,2,1,1,2,2,2,3,1,1,1,1,1
180,-5,2,1,2,1,2,4,3,2,3,3,4,2,1,5,4,3,3,2,3
181,-5,2,1,2,1,2,4,3,2,3,3,4,2,3,5,2,3,3,2,3
182,-3,2,1,2,2,1,1,1,1,1,1,2,1,2,3,1,2,2,2,2
183,-3,2,1,2,2,1,1,1,1,1,1,2,2,1,3,2,1,2,2,2
184,-3,2,1,2,2,1,1,1,2,1,1,2,2,1,3,2,1,1,2,2
185,-3,2,1,2,2,1,1,2,1,1,1,2,1,1,3,2,2,2,1,2
186,-3,2,1,2,2,1,1,2,2,1,1,2,1,1,3,2,2,1,1,2
187,-3,2,1,2,2,1,1,2,2,1,1,2,1,2,3,1,2,1,1,2
188,-3,2,1,2,2,2,1,1,1,1,1,2,1,1,3,2,2,2,2,1
189,-3,2,1,2,2,2,1,1,1,1,1,2,1,2,3,1,2,2,2,1
190,-3,2,1,2,2,2,1,1,1,1,1,2,2,1,3,2,1,2,2,1
191,-3,2,1,2,2,2,1,1,2,1,1,2,1,1,3,2,2,1,2,1
192,-3,2,1,2,2,2,1,1,2,1,1,2,1,2,3,1,2,1,2,1
193,-3,2,1,2,2,2,1,1,2,1,1,2,2,1,3,2,1,1,2,1
194,-3,2,1,2,2,2,1,1,2,1,1,2,2,2,3,1,1,1,2,1
195,-3,2,1,2,2,2,1,2,1,1,1,2,1,2,3,1,2,2,1,1
196,-3,2,1,2,2,2,1,2,2,1,1,2,1,1,3,2,2,1,1,1
197,-3,2,1,2,2,2,1,2,2,1,1,2,1,2,3,1,2,1,1,1
198,-3,2,1,2,2,2,1,2,2,1,1,2,2,1,3,2,1,1,1,1
199,-3,2,1,2,2,2,1,2,2,1,1,2,2,2,3,1,1,1,1,1
200,-5,2,1,4,1,2,4,3,2,1,3,4,2,3,5,2,3,3,2,3
201,-5,2,1,4,3,2,2,3,2,1,3,4,2,3,5,2,3,3,2,3
202,-3,2,2,1,1,1,2,1,1,2,1,1,2,1,3,2,1,2,2,2
203,-3,2,2,1,1,1,2,1,2,2,1,1,1,2,3,1,2,1,2,2
204,-3,2,2,1,1,1,2,1,2,2,1,1,2,1,3,2,1,1,2,2
205,-3,2,2,1,1,1,2,1,2,2,1,1,2,2,3,1,1,1,2,2
206,-3,2,2,1,1,1,2,2,2,2,1,1,2,2,3,1,1,1,1,2
207,-3,2,2,1,1,2,2,1,1,2,1,1,2,1,3,2,1,2,2,1
208,-3,2,2,1,1,2,2,1,2,2,1,1,1,1,3,2,2,1,2,1
209,-3,2,2,1,1,2,2,1,2,2,1,1,1,2,3,1,2,1,2,1
210,-3,2,2,1,1,2,2,1,2,2,1,1,2,1,3,2,1,1,2,1
211,-3,2,2,1,1,2,2,1,2,2,1,1,2,2,3,1,1,1,2,1
212,-3,2,2,1,1,2,2,2,2,2,1,1,2,1,3,2,1,1,1,1
213,-3,2,2,1,1,2,2,2,2,2,1,1,2,2,3,1,1,1,1,1
214,-3,2,2,1,2,1,1,1,1,2,1,1,2,2,3,1,1,2,2,2
215,-3,2,2,1,2,1,1,1,2,2,1,1,1,1,3,2,2,1,2,2
216,-3,2,2,1,2,1,1,1,2,2,1,1,2,1,3,2,1,1,2,2
217,-3,2,2,1,2,1,1,1,2,2,1,1,2,2,3,1,1,1,2,2
218,-3,2,2,1,2,1,1,2,2,2,1,1,2,1,3,2,1,1,1,2
219,-3,2,2,1,2,2,1,1,1,2,1,1,2,2,3,1,1,2,2,1
220,-3,2,2,1,2,2,1,1,2,2,1,1,1,1,3,2,2,1,2,1
221,-3,2,2,1,2,2,1,1,2,2,1,1,1,2,3,1,2,1,2,1
222,-3,2,2,1,2,2,1,1,2,2,1,1,2,2,3,1,1,1,2,1
223,-3,2,2,1,2,2,1,2,2,2,1,1,2,1,3,2,1,1,1,1
224,-3,2,2,2,1,1,2,1,1,1,1,1,1,2,3,1,2,2,2,2
225,-3,2,2,2,1,1,2,1,1,1,1,1,2,1,3,2,1,2,2,2
226,-3,2,2,2,1,1,2,1,1,1,1,1,2,2,3,1,1,2,2,2
227,-3,2,2,2,1,1,2,1,2,1,1,1,1,1,3,2,2,1,2,2
228,-3,2,2,2,1,1,2,1,2,1,1,1,1,2,3,1,2,1,2,2
229,-3,2,2,2,1,1,2,1,2,1,1,1,2,1,3,2,1,1,2,2
230,-3,2,2,2,1,1,2,1,2,1,1,1,2,2,3,1,1,1,2,2
231,-3,2,2,2,1,1,2,2,1,1,1,1,1,1,3,2,2,2,1,2
232,-3,2,2,2,1,1,2,2,1,1,1,1,2,2,3,1,1,2,1,2
233,-3,2,2,2,1,1,2,2,2,1,1,1,2,2,3,1,1,1,1,2
234,-3,2,2,2,1,2,2,1,1,1,1,1,2,1,3,2,1,2,2,1
235,-3,2,2,2,1,2,2,1,1,1,1,1,2,2,3,1,1,2,2,1
236,-3,2,2,2,1,2,2,1,2,1,1,1,1,1,3,2,2,1,2,1
237,-3,2,2,2,1,2,2,1,2,1,1,1,1,2,3,1,2,1,2,1
238,-3,2,2,2,1,2,2,1,2,1,1,1,2,1,3,2,1,1,2,1
239,-3,2,2,2,1,2,2,1,2,1,1,1,2,2,3,1,1,1,2,1
240,-3,2,2,2,1,2,2,2,1,1,1,1,1,2,3,1,2,2,1,1
241,-3,2,2,2,1,2,2,2,1,1,1,1,2,2,3,1,1,2,1,1
242,-3,2,2,2,1,2,2,2,2,1,1,1,1,1,3,2,2,1,1,1
243,-3,2,2,2,1,2,2,2,2,1,1,1,2,1,3,2,1,1,1,1
244,-3,2,2,2,1,2,2,2,2,1,1,1,2,2,3,1,1,1,1,1
245,-3,2,2,2,2,1,1,1,1,1,1,1,2,1,3,2,1,2,2,2
246,-3,2,2,2,2,1,1,1,2,1,1,1,1,1,3,2,2,1,2,2
247,-3,2,2,2,2,1,1,1,2,1,1,1,1,2,3,1,2,1,2,2
248,-3,2,2,2,2,1,1,1,2,1,1,1,2,1,3,2,1,1,2,2
249,-3,2,2,2,2,2,1,1,1,1,1,1,2,1,3,2,1,2,2,1
250,-3,2,2,2,2,2,1,1,2,1,1,1,1,1,3,2,2,1,2,1
251,-3,2,2,2,2,2,1,1,2,1,1,1,1,2,3,1,2,1,2,1
252,-3,2,2,2,2,2,1,1,2,1,1,1,2,1,3,2,1,1,2,1
253,-3,2,2,2,2,2,1,1,2,1,1,1,2,2,3,1,1,1,2,1
254,-3,2,2,2,2,2,1,2,1,1,1,1,1,2,3,1,2,2,1,1
255,-3,2,2,2,2,2,1,2,1,1,1,1,2,1,3,2,1,2,1,1
256,-3,2,2,2,2,2,1,2,2,1,1,1,2,1,3,2,1,1,1,1
257,-5,2,2,4,1,4,4,3,2,1,3,3,2,3,5,2,3,3,2,1
258,-5,2,3,2,1,2,4,1,2,3,3,2,2,1,5,4,3,3,4,3
259,-5,2,3,2,1,4,4,3,2,3,3,2,2,3,5,2,3,3,2,1
260,-5,2,3,4,1,2,4,3,2,1,3,2,2,3,5,2,3,3,2,3
261,-5,2,3,4,1,4,4,3,2,1,3,2,2,3,5,2,3,3,2,1
262,-7,2,3,4,1,6,6,3,4,3,5,4,2,5,7,2,5,3,4,1
263,-9,2,3,4,3,4,6,3,6,5,7,6,6,3,9,6,3,3,6,5
264,-9,2,3,4,3,6,6,3,4,5,7,6,6,3,9,6,3,5,6,3
265,-9,2,3,4,3,6,6,3,6,5,7,6,4,3,9,6,5,3,6,3
266,-9,2,3,4,3,6,6,3,6,5,7,6,6,3,9,6,3,3,6,3
267,-9,2,3,4,3,6,6,3,6,5,7,6,6,5,9,4,3,3,6,3
268,-9,2,3,4,3,6,6,5,6,5,7,6,6,3,9,6,3,3,4,3
269,-6,2,3,4,5,3,1,2,4,2,4,3,4,2,6,4,2,2,4,3
270,-6,2,3,4,5,4,1,2,3,2,4,3,4,2,6,4,2,3,4,2
271,-6,2,3,4,5,4,1,2,4,2,4,3,3,2,6,4,3,2,4,2
272,-6,2,3,4,5,4,1,2,4,2,4,3,4,2,6,4,2,2,4,2
273,-6,2,3,4,5,4,1,2,4,2,4,3,4,3,6,3,2,2,4,2
274,-8,2,5,4,2,0,6,5,2,4,6,3,4,2,8,6,4,6,3,8
275,-8,2,5,4,2,5,6,5,2,4,6,3,4,2,8,6,4,6,3,3
276,-8,2,5,4,2,5,6,5,2,4,6,3,4,7,8,1,4,6,3,3
277,-8,2,5,4,7,5,1,5,2,4,6,3,4,2,8,6,4,6,3,3
278,-13,2,5,4,7,10,6,5,2,9,11,8,4,7,13,6,9,11,8,3
279,-13,2,5,4,7,10,6,5,7,9,11,8,9,7,13,6,4,6,8,3
280,-9,2,6,4,3,4,6,3,6,5,7,3,6,3,9,6,3,3,6,5
281,-9,2,6,4,3,6,6,3,4,5,7,3,6,3,9,6,3,5,6,3
282,-9,2,6,4,3,6,6,3,6,5,7,3,6,3,9,6,3,3,6,3
283,-9,2,6,4,3,6,6,3,6,5,7,3,6,5,9,4,3,3,6,3
284,-9,2,6,4,3,6,6,5,6,5,7,3,6,3,9,6,3,3,4,3
285,-4,3,2,1,2,3,2,3,2,3,1,2,3,2,4,2,1,2,1,1
286,-6,3,4,1,2,3,4,2,4,5,3,2,4,2,6,4,2,2,4,3
287,-6,3,4,1,2,4,4,2,3,5,3,2,4,2,6,4,2,3,4,2
288,-6,3,4,1,2,4,4,2,4,5,3,2,4,2,6,4,2,2,4,2
289,-6,3,4,1,2,4,4,2,4,5,3,2,4,3,6,3,2,2,4,2
290,-6,3,4,1,2,4,4,3,4,5,3,2,4,2,6,4,2,2,3,2
291,-7,3,5,1,3,5,4,5,3,6,4,2,1,3,7,4,6,4,2,2
292,-7,3,5,1,3,5,4,5,3,6,4,2,6,3,7,4,1,4,2,2
293,-7,3,5,6,3,0,4,5,3,1,4,2,6,3,7,4,1,4,2,7
294,-7,3,5,6,3,5,4,5,3,1,4,2,1,3,7,4,6,4,2,2
295,-7,3,5,6,3,5,4,5,3,1,4,2,6,3,7,4,1,4,2,2
296,-12,3,5,6,3,5,9,5,8,6,9,7,6,3,12,9,6,4,7,7
297,-12,3,5,6,3,10,9,5,3,6,9,7,6,8,12,4,6,9,7,2
298,-12,3,5,6,3,10,9,5,8,6,9,7,6,8,12,4,6,4,7,2
299,-12,3,5,6,8,5,4,10,3,6,9,7,6,3,12,9,6,9,2,7
300,-12,3,5,6,8,5,4,10,8,6,9,7,6,3,12,9,6,4,2,7
301,-12,3,5,6,8,10,4,5,8,6,9,7,6,8,12,4,6,4,7,2
302,-9,3,7,6,5,4,4,3,6,3,6,2,6,3,9,6,3,3,6,5
303,-9,3,7,6,5,6,4,3,4,3,6,2,6,3,9,6,3,5,6,3
304,-9,3,7,6,5,6,4,3,6,3,6,2,4,3,9,6,5,3,6,3
305,-9,3,7,6,5,6,4,3,6,3,6,2,6,3,9,6,3,3,6,3
306,-9,3,7,6,5,6,4,3,6,3,6,2,6,5,9,4,3,3,6,3
307,-12,3,10,6,8,5,4,5,3,6,9,2,6,3,12,9,6,9,7,7
308,-12,3,10,6,8,5,4,10,8,6,9,2,6,8,12,4,6,4,2,7
309,-6,4,0,3,4,0,2,0,4,3,2,6,3,4,6,2,3,2,6,6
310,-5,4,1,2,1,2,4,3,2,3,1,4,2,3,5,2,3,3,2,3
311,-5,4,1,2,3,2,2,3,2,3,1,4,2,3,5,2,3,3,2,3
312,-5,4,1,2,3,2,2,3,2,3,1,4,4,3,5,2,1,3,2,3
313,-5,4,1,4,1,2,4,3,2,1,1,4,2,3,5,2,3,3,2,3
