# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16
32,-4,3,2,1,2,2,1,3,2,2,2,1,2,2,3,3,4,1
33,-4,3,2,1,2,2,3,1,2,2,2,3,2,2,1,3,4,1
34,-4,3,2,1,2,2,3,3,2,2,2,1,2,2,1,3,4,1
35,-4,3,2,2,1,3,1,3,2,2,1,1,3,2,3,2,4,1
36,-4,3,2,2,2,3,1,1,2,2,1,3,2,2,3,2,4,1
37,-4,3,2,2,4,0,1,3,2,2,4,1,0,2,3,2,4,1
38,-4,3,2,3,2,2,1,1,2,2,2,3,2,2,3,1,4,1
39,-4,3,2,3,2,2,1,3,2,2,2,1,2,2,3,1,4,1
40,-4,3,2,3,2,2,3,1,2,2,2,3,2,2,1,1,4,1
41,-4,3,2,3,2,3,1,1,2,2,1,3,2,2,3,1,4,1
42,-4,3,2,3,3,2,1,3,2,2,2,1,1,2,3,1,4,1
43,-10,3,2,5,4,6,7,3,5,5,4,7,6,8,3,5,10,7
44,-8,3,4,1,2,6,5,3,4,4,2,5,6,4,3,7,8,5
45,-8,3,4,4,2,3,2,6,4,4,5,2,6,4,6,4,8,5
46,-8,3,4,4,2,6,2,3,4,4,2,5,6,4,6,4,8,5
47,-8,3,4,4,2,6,5,6,4,4,2,2,6,4,3,4,8,5
48,-8,3,4,4,5,6,2,6,4,4,2,2,3,4,6,4,8,5
49,-8,3,4,7,2,6,2,3,4,4,2,5,6,4,6,1,8,5
50,-8,3,4,7,2,6,5,3,4,4,2,5,6,4,3,1,8,5
51,-8,3,4,7,5,6,2,3,4,4,2,5,3,4,6,1,8,5
52,-10,3,8,5,4,6,7,3,5,5,4,7,6,2,3,5,10,7
53,-8,6,4,1,2,3,2,3,4,4,5,5,6,4,6,7,8,2
54,-8,6,4,1,2,3,5,3,4,4,5,5,6,4,3,7,8,2
55,-8,6,4,1,2,6,5,3,4,4,2,5,6,4,3,7,8,2
56,-8,6,4,4,2,3,2,3,4,4,5,5,6,4,6,4,8,2
57,-8,6,4,4,2,3,2,6,4,4,5,2,6,4,6,4,8,2
58,-8,6,4,4,2,6,2,3,4,4,2,5,6,4,6,4,8,2
59,-8,6,4,4,2,6,5,3,4,4,2,5,6,4,3,4,8,2
60,-8,6,4,4,2,6,5,6,4,4,2,2,6,4,3,4,8,2
61,-8,6,4,4,5,6,2,3,4,4,2,5,3,4,6,4,8,2
62,-8,6,4,4,5,6,2,6,4,4,2,2,3,4,6,4,8,2
63,-8,6,4,7,5,6,2,3,4,4,2,5,3,4,6,1,8,2
64,-10,6,8,2,4,6,4,6,5,5,4,4,6,2,6,8,10,4
65,-10,6,8,2,4,6,7,6,5,5,4,4,6,2,3,8,10,4
66,-16,6,8,11,4,6,4,12,8,8,10,4,12,8,12,5,16,10
67,-16,9,2,2,4,6,4,6,8,8,10,10,12,14,12,14,16,7
68,-16,9,2,11,4,6,4,6,8,8,10,10,12,14,12,5,16,7
69,-16,9,2,11,4,6,13,6,8,8,10,10,12,14,3,5,16,7
70,-16,9,2,11,4,6,13,15,8,8,10,1,12,14,3,5,16,7
71,-14,9,4,4,8,3,8,3,7,7,11,11,6,10,6,10,14,5
72,-14,9,4,4,8,3,8,12,7,7,11,2,6,10,6,10,14,5
73,-14,9,4,4,8,12,8,3,7,7,2,11,6,10,6,10,14,5
74,-14,9,4,4,8,12,8,12,7,7,2,2,6,10,6,10,14,5
75,-14,9,4,7,8,6,11,3,7,7,8,11,6,10,3,7,14,5
76,-14,9,4,10,8,6,11,3,7,7,8,11,6,10,3,4,14,5
77,-14,9,4,13,8,12,8,3,7,7,2,11,6,10,6,1,14,5
78,-20,9,7,7,14,12,5,3,10,10,8,17,6,13,15,13,20,11
79,-20,9,7,7,14,12,5,12,10,10,8,8,6,13,15,13,20,11
80,-20,9,7,16,5,12,5,12,10,10,8,8,15,13,15,4,20,11
81,-20,9,7,16,14,12,5,3,10,10,8,17,6,13,15,4,20,11
82,-20,9,7,16,14,12,5,12,10,10,8,8,6,13,15,4,20,11
83,-20,9,7,16,14,12,14,12,10,10,8,8,6,13,6,4,20,11
84,-10,9,8,2,4,6,7,3,5,5,4,7,6,2,3,8,10,1
85,-10,9,8,2,4,6,7,6,5,5,4,4,6,2,3,8,10,1
86,-10,9,8,5,4,6,7,3,5,5,4,7,6,2,3,5,10,1
87,-10,9,8,8,7,6,7,6,5,5,4,4,3,2,3,2,10,1
88,-16,9,8,11,4,6,4,12,8,8,10,4,12,8,12,5,16,7
89,-28,9,8,17,16,6,7,15,14,14,22,13,12,20,21,11,28,19
90,-28,9,8,17,16,24,7,15,14,14,4,13,12,20,21,11,28,19
91,-20,9,10,7,14,12,5,15,10,10,8,5,6,10,15,13,20,11
92,-26,9,10,19,20,12,11,21,13,13,14,5,6,16,15,7,26,17
93,-16,9,11,2,4,6,4,6,8,8,10,10,12,5,12,14,16,7
94,-16,9,11,2,4,6,13,6,8,8,10,10,12,5,3,14,16,7
95,-16,9,11,11,4,6,4,6,8,8,10,10,12,5,12,5,16,7
96,-16,9,11,11,4,6,13,6,8,8,10,10,12,5,3,5,16,7
97,-16,9,11,11,13,6,4,6,8,8,10,10,3,5,12,5,16,7
98,-32,9,13,22,8,12,8,21,16,16,20,11,24,19,24,10,32,23
99,-22,9,14,5,10,6,19,15,11,11,16,7,12,8,3,17,22,13
100,-22,9,14,14,10,6,19,15,11,11,16,7,12,8,3,8,22,13
101,-20,9,16,7,5,12,5,12,10,10,8,8,15,4,15,13,20,11
102,-20,9,16,7,5,12,14,12,10,10,8,8,15,4,6,13,20,11
103,-20,9,16,7,14,12,5,3,10,10,8,17,6,4,15,13,20,11
104,-20,9,16,7,14,12,5,12,10,10,8,8,6,4,15,13,20,11
105,-20,9,16,7,14,12,14,3,10,10,8,17,6,4,6,13,20,11
106,-20,9,16,7,14,12,14,12,10,10,8,8,6,4,6,13,20,11
107,-20,9,16,16,5,12,5,12,10,10,8,8,15,4,15,4,20,11
108,-20,9,16,16,5,12,14,12,10,10,8,8,15,4,6,4,20,11
109,-20,9,16,16,14,12,5,12,10,10,8,8,6,4,15,4,20,11
110,-28,9,17,8,16,6,7,15,14,14,22,13,12,11,21,20,28,19
111,-32,9,22,13,8,12,8,21,16,16,20,11,24,10,24,19,32,23
112,-32,9,22,13,8,12,17,21,16,16,20,11,24,10,15,19,32,23
113,-32,9,22,13,8,21,8,12,16,16,11,20,24,10,24,19,32,23
114,-32,9,22,13,26,12,17,21,16,16,20,11,6,10,15,19,32,23
115,-32,9,22,22,8,12,8,21,16,16,20,11,24,10,24,10,32,23
116,-32,9,22,22,8,12,17,21,16,16,20,11,24,10,15,10,32,23
117,-40,9,32,23,10,24,10,15,20,20,16,25,30,8,30,17,40,31
118,-40,9,32,23,10,24,19,15,20,20,16,25,30,8,21,17,40,31
119,-20,15,10,7,14,12,5,9,10,10,8,11,6,10,15,13,20,5
120,-20,15,10,7,14,12,5,15,10,10,8,5,6,10,15,13,20,5
121,-20,15,10,13,8,6,5,9,10,10,14,11,12,10,15,7,20,5
122,-20,15,10,13,8,6,5,15,10,10,14,5,12,10,15,7,20,5
123,-28,18,8,8,16,15,7,6,14,14,13,22,12,20,21,20,28,10
124,-28,18,8,17,16,6,16,6,14,14,22,22,12,20,12,11,28,10
125,-28,18,8,17,16,24,7,6,14,14,4,22,12,20,21,11,28,10
126,-28,18,8,17,16,24,7,15,14,14,4,13,12,20,21,11,28,10
127,-28,18,8,26,16,24,7,6,14,14,4,22,12,20,21,2,28,10
128,-26,18,10,10,20,12,20,12,13,13,14,14,6,16,6,16,26,8
129,-26,18,10,19,20,12,11,21,13,13,14,5,6,16,15,7,26,8
130,-26,18,10,19,20,12,20,12,13,13,14,14,6,16,6,7,26,8
131,-22,18,14,5,10,6,10,6,11,11,16,16,12,8,12,17,22,4
132,-22,18,14,5,10,6,10,15,11,11,16,7,12,8,12,17,22,4
133,-22,18,14,5,10,15,10,6,11,11,7,16,12,8,12,17,22,4
134,-22,18,14,5,10,15,10,15,11,11,7,7,12,8,12,17,22,4
135,-22,18,14,14,10,6,10,6,11,11,16,16,12,8,12,8,22,4
136,-22,18,14,14,10,6,10,15,11,11,16,7,12,8,12,8,22,4
137,-20,18,16,7,5,12,14,12,10,10,8,8,15,4,6,13,20,2
138,-20,18,16,7,14,12,14,12,10,10,8,8,6,4,6,13,20,2
139,-32,18,22,13,8,12,8,21,16,16,20,11,24,10,24,19,32,14
140,-32,18,22,13,8,12,26,21,16,16,20,11,24,10,6,19,32,14
141,-32,18,22,22,8,12,8,21,16,16,20,11,24,10,24,10,32,14
142,-32,18,22,22,8,12,26,21,16,16,20,11,24,10,6,10,32,14
143,-32,18,22,22,8,21,8,12,16,16,11,20,24,10,24,10,32,14
144,-44,18,28,10,20,12,11,30,22,22,32,14,24,16,33,34,44,26
145,-40,18,32,14,10,24,10,15,20,20,16,25,30,8,30,26,40,22
146,-40,18,32,14,10,24,28,15,20,20,16,25,30,8,12,26,40,22
147,-40,18,32,23,10,24,10,15,20,20,16,25,30,8,30,17,40,22
148,-40,18,32,23,10,24,28,15,20,20,16,25,30,8,12,17,40,22
149,-44,27,10,37,20,30,11,21,22,22,14,23,24,34,33,7,44,17
150,-40,27,14,14,28,24,10,15,20,20,16,25,12,26,30,26,40,13
151,-40,27,14,14,28,24,10,24,20,20,16,16,12,26,30,26,40,13
152,-40,27,14,32,28,24,10,24,20,20,16,16,12,26,30,8,40,13
153,-40,27,14,32,28,24,28,24,20,20,16,16,12,26,12,8,40,13
154,-34,27,20,11,22,24,13,15,17,17,10,19,12,14,21,23,34,7
155,-34,27,20,11,22,24,13,24,17,17,10,10,12,14,21,23,34,7
156,-32,27,22,4,8,12,17,12,16,16,20,20,24,10,15,28,32,5
157,-32,27,22,4,8,21,17,12,16,16,11,20,24,10,15,28,32,5
158,-32,27,22,13,8,12,17,12,16,16,20,20,24,10,15,19,32,5
159,-32,27,22,13,8,12,17,21,16,16,20,11,24,10,15,19,32,5
160,-44,27,28,10,20,12,11,30,22,22,32,14,24,16,33,34,44,17
161,-40,27,32,5,10,24,19,15,20,20,16,25,30,8,21,35,40,13
162,-40,27,32,5,10,24,28,15,20,20,16,25,30,8,12,35,40,13
163,-40,27,32,23,10,24,19,15,20,20,16,25,30,8,21,17,40,13
164,-40,27,32,23,10,24,28,15,20,20,16,25,30,8,12,17,40,13
165,-52,27,38,11,22,24,13,33,26,26,28,19,30,14,39,41,52,25
166,-76,27,50,23,46,24,19,51,38,38,52,25,30,26,57,53,76,49
167,-56,36,16,43,32,30,14,12,28,28,26,44,24,40,42,13,56,20
168,-40,36,32,5,10,24,28,15,20,20,16,25,30,8,12,35,40,4
169,-40,36,32,14,10,24,28,15,20,20,16,25,30,8,12,26,40,4
170,-56,45,34,7,14,30,41,21,28,28,26,35,42,22,15,49,56,11
