# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15
41,-3,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2
42,-3,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2
43,-3,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,2
44,-3,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,2
45,-3,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,2
46,-3,1,2,1,2,2,2,1,1,2,2,1,1,1,2,1,2
47,-3,1,2,1,2,2,2,2,1,2,1,1,1,1,2,1,2
48,-3,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2
49,-3,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2
50,-3,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2
51,-3,1,2,2,1,1,1,2,2,1,1,2,2,2,1,1,2
52,-3,1,2,2,1,1,2,2,2,1,1,1,2,2,1,1,2
53,-3,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,2
54,-3,1,2,2,1,2,1,2,2,1,1,2,1,2,1,1,2
55,-3,1,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2
56,-3,1,2,2,1,2,2,2,2,1,1,1,1,2,1,1,2
57,-3,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2
58,-3,1,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2
59,-3,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2
60,-3,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2
61,-3,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2
62,-3,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2
63,-3,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2
64,-17,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
65,-3,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1
66,-3,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1
67,-3,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1
68,-3,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1
69,-3,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,1
70,-3,2,1,1,1,2,2,1,2,1,2,1,1,2,2,2,1
71,-3,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1
72,-3,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1
73,-3,2,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1
74,-3,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1
75,-3,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1
76,-3,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1
77,-3,2,1,1,2,2,2,1,1,2,2,1,1,1,2,2,1
78,-3,2,1,1,2,2,2,1,2,1,2,1,1,1,2,2,1
79,-3,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1
80,-3,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1
81,-3,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1
82,-3,2,1,2,1,1,1,2,2,1,1,2,2,2,1,2,1
83,-3,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,1
84,-3,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1
85,-3,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1
86,-3,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,1
87,-3,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1
88,-3,2,1,2,2,1,1,2,1,2,1,2,2,1,1,2,1
89,-3,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1
90,-3,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1
91,-3,2,1,2,2,1,2,2,2,1,1,1,2,1,1,2,1
92,-3,2,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1
93,-3,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1
94,-3,2,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1
95,-3,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1
96,-3,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1
97,-3,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,1
98,-3,2,2,1,1,1,2,1,1,2,2,1,2,2,2,1,1
99,-3,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,1
100,-3,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1
101,-3,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1
102,-3,2,2,1,2,1,1,1,2,1,2,2,2,1,2,1,1
103,-3,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1
104,-3,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1
105,-3,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1
106,-3,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1
107,-3,2,2,2,1,1,1,2,2,1,1,2,2,2,1,1,1
108,-3,2,2,2,1,2,1,1,2,1,2,2,1,2,1,1,1
109,-3,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,1
110,-3,2,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1
111,-3,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1
112,-3,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1
113,-17,2,4,6,8,10,12,14,16,1,3,5,7,9,11,13,15
114,-17,3,6,9,12,15,1,4,7,10,13,16,2,5,8,11,14
115,-17,4,8,12,16,3,7,11,15,2,6,10,14,1,5,9,13
116,-34,4,8,12,16,20,24,11,15,19,23,10,14,18,22,26,30
117,-34,4,8,12,16,20,24,28,15,19,6,10,14,18,22,26,30
118,-17,5,10,15,3,8,13,1,6,11,16,4,9,14,2,7,12
119,-17,6,12,1,7,13,2,8,14,3,9,15,4,10,16,5,11
120,-34,6,12,18,7,13,19,25,14,20,9,15,21,27,16,22,28
121,-34,6,12,18,24,13,19,8,14,20,26,15,21,10,16,22,28
122,-34,6,12,18,24,13,19,25,14,20,9,15,21,10,16,22,28
123,-34,6,12,18,24,30,19,8,14,20,26,15,4,10,16,22,28
124,-17,7,14,4,11,1,8,15,5,12,2,9,16,6,13,3,10
125,-34,7,14,21,11,18,8,15,22,12,19,26,16,23,13,20,27
126,-34,7,14,21,28,18,25,15,22,12,19,9,16,6,13,20,27
127,-17,8,16,7,15,6,14,5,13,4,12,3,11,2,10,1,9
128,-34,8,16,7,15,23,14,22,13,21,12,20,11,19,27,18,26
129,-34,8,16,24,15,6,14,22,13,21,12,20,28,19,10,18,26
130,-34,8,16,24,15,6,14,22,30,4,12,20,28,19,10,18,26
131,-34,8,16,24,15,23,14,22,13,21,12,20,11,19,10,18,26
132,-34,8,16,24,15,23,14,22,30,4,12,20,11,19,10,18,26
133,-17,9,1,10,2,11,3,12,4,13,5,14,6,15,7,16,8
134,-34,9,18,10,19,28,20,12,21,13,22,14,6,15,24,16,25
135,-34,9,18,27,19,28,20,12,21,13,22,14,6,15,7,16,25
136,-51,9,18,27,36,11,20,29,21,30,22,31,40,15,24,33,42
137,-51,9,18,27,36,28,37,12,21,30,39,14,23,15,24,33,42
138,-51,9,18,27,36,28,37,29,21,30,22,14,23,15,24,33,42
139,-17,10,3,13,6,16,9,2,12,5,15,8,1,11,4,14,7
140,-34,10,20,13,6,16,9,19,12,22,15,25,18,28,21,14,24
141,-34,10,20,13,6,16,26,19,12,22,15,8,18,28,21,14,24
142,-34,10,20,13,23,16,26,19,12,22,15,8,18,11,21,14,24
143,-34,10,20,30,6,16,26,19,12,22,15,8,18,28,4,14,24
144,-34,10,20,30,23,16,26,19,12,22,15,8,18,11,4,14,24
145,-51,10,20,30,40,33,26,36,29,22,15,25,18,11,21,31,41
146,-17,11,5,16,10,4,15,9,3,14,8,2,13,7,1,12,6
147,-34,11,22,16,10,4,15,26,20,14,8,19,30,24,18,12,23
148,-34,11,22,16,10,21,15,26,20,14,8,19,13,24,18,12,23
149,-34,11,22,16,27,21,15,26,20,14,8,19,13,7,18,12,23
150,-51,11,22,33,10,21,15,26,20,31,25,36,30,41,18,29,40
151,-51,11,22,33,27,21,15,9,20,31,42,36,30,24,18,29,40
152,-17,12,7,2,14,9,4,16,11,6,1,13,8,3,15,10,5
153,-34,12,7,19,14,9,21,16,28,6,18,13,25,20,15,27,22
154,-34,12,7,19,14,26,21,16,11,23,18,13,8,20,15,27,22
155,-34,12,24,19,14,9,21,16,28,6,18,13,25,20,15,10,22
156,-34,12,24,19,14,26,4,16,11,23,18,30,8,20,15,10,22
157,-34,12,24,19,14,26,4,16,28,6,18,30,8,20,15,10,22
158,-34,12,24,19,14,26,21,16,11,23,18,13,8,20,15,10,22
159,-34,12,24,19,14,26,21,16,28,6,18,13,8,20,15,10,22
160,-51,12,24,19,14,26,38,16,28,23,35,13,25,37,32,27,39
161,-51,12,24,36,14,9,21,33,28,23,18,30,42,37,15,27,39
162,-68,12,24,36,48,26,21,16,28,40,52,47,42,20,32,44,56
163,-68,12,24,36,48,43,38,50,28,40,18,30,25,20,32,44,56
164,-17,13,9,5,1,14,10,6,2,15,11,7,3,16,12,8,4
165,-34,13,9,22,18,14,10,6,19,15,28,24,20,16,12,25,21
166,-34,13,9,22,18,14,27,6,19,15,28,7,20,16,12,25,21
167,-34,13,26,22,18,14,10,6,19,15,28,24,20,16,12,8,21
168,-34,13,26,22,18,14,10,23,19,15,11,24,20,16,12,8,21
169,-34,13,26,22,18,14,27,23,19,15,11,7,20,16,12,8,21
170,-51,13,26,39,35,14,27,23,19,32,28,24,37,16,12,25,38
171,-68,13,26,39,52,48,44,40,36,32,28,24,20,16,29,42,55
172,-17,14,11,8,5,2,16,13,10,7,4,1,15,12,9,6,3
173,-34,14,11,8,22,19,16,13,10,24,21,18,15,12,26,23,20
174,-34,14,11,8,22,19,16,13,27,7,21,18,15,12,26,23,20
175,-34,14,11,8,22,19,16,30,10,24,4,18,15,12,26,23,20
176,-34,14,28,8,22,19,16,13,10,24,21,18,15,12,26,6,20
177,-34,14,28,8,22,19,16,30,10,24,4,18,15,12,26,6,20
178,-34,14,28,25,22,19,16,13,10,24,21,18,15,12,9,6,20
179,-34,14,28,25,22,19,16,13,27,7,21,18,15,12,9,6,20
180,-51,14,28,25,39,19,16,13,27,24,38,35,32,12,26,23,37
181,-51,14,28,42,22,36,33,30,27,24,21,18,15,29,9,23,37
182,-51,14,28,42,39,36,33,30,27,24,21,18,15,12,9,23,37
183,-17,15,13,11,9,7,5,3,1,16,14,12,10,8,6,4,2
184,-34,15,13,11,26,7,22,20,18,16,14,12,27,8,23,21,19
185,-34,15,13,11,26,24,22,20,18,16,14,12,10,8,23,21,19
186,-34,15,13,28,9,7,22,20,18,16,14,12,27,25,6,21,19
187,-34,15,13,28,9,24,22,20,18,16,14,12,10,25,6,21,19
188,-34,15,13,28,26,24,22,20,18,16,14,12,10,8,6,21,19
189,-51,15,30,11,9,24,22,20,18,33,31,29,27,42,40,21,36
190,-34,15,30,11,26,24,22,20,18,16,14,12,10,8,23,4,19
191,-51,15,30,11,26,41,22,20,18,33,31,29,10,25,40,21,36
192,-51,15,30,28,9,24,22,37,18,33,14,29,27,42,23,21,36
193,-51,15,30,28,9,24,39,37,18,33,14,12,27,42,23,21,36
194,-34,15,30,28,26,24,22,20,18,16,14,12,10,8,6,4,19
195,-85,15,30,45,60,58,56,54,35,50,31,29,27,25,40,55,70
196,-17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
197,-34,16,15,14,13,12,11,10,26,8,24,23,22,21,20,19,18
198,-34,16,15,14,13,12,11,27,26,8,7,23,22,21,20,19,18
199,-34,16,15,14,13,12,28,10,9,25,24,6,22,21,20,19,18
200,-34,16,15,14,13,12,28,10,26,8,24,6,22,21,20,19,18
201,-34,16,15,14,13,12,28,27,9,25,7,6,22,21,20,19,18
202,-34,16,15,14,30,12,11,10,26,8,24,23,22,4,20,19,18
203,-34,16,15,14,30,12,28,10,26,8,24,6,22,4,20,19,18
204,-51,16,32,14,13,12,28,27,26,25,24,23,39,38,37,19,35
205,-68,16,32,48,13,29,28,44,26,42,24,40,39,55,20,36,52
206,-68,16,32,48,30,46,45,44,26,42,24,23,22,38,20,36,52
207,-68,16,32,48,47,12,28,44,26,42,24,40,56,21,20,36,52
208,-68,16,32,48,47,46,28,44,26,42,24,40,22,21,20,36,52
209,-68,16,32,48,47,46,45,44,26,42,24,23,22,21,20,36,52
210,-34,18,19,20,4,22,6,24,8,26,10,28,12,30,14,15,16
211,-34,18,19,20,4,22,23,24,8,26,10,11,12,30,14,15,16
212,-34,18,19,20,21,22,6,7,25,9,27,28,12,13,14,15,16
213,-34,18,19,20,21,22,6,24,8,26,10,28,12,13,14,15,16
214,-34,18,19,20,21,22,6,24,25,9,10,28,12,13,14,15,16
215,-34,18,19,20,21,22,23,7,8,26,27,11,12,13,14,15,16
216,-34,18,19,20,21,22,23,24,8,26,10,11,12,13,14,15,16
217,-51,18,36,20,21,22,40,24,42,9,27,11,29,30,31,15,33
218,-51,18,36,20,21,22,40,41,25,26,10,11,29,30,31,15,33
219,-68,18,36,20,38,56,40,24,25,43,44,28,12,30,48,32,50
220,-51,18,36,37,21,22,23,24,42,9,27,28,29,30,14,15,33
221,-51,18,36,37,21,39,23,24,42,9,27,28,12,30,14,15,33
222,-34,19,4,6,8,10,12,14,16,18,20,22,24,26,28,30,15
223,-34,19,4,23,8,10,12,14,16,18,20,22,24,26,11,30,15
224,-34,19,21,6,8,10,12,14,16,18,20,22,24,26,28,13,15
225,-34,19,21,6,25,10,12,14,16,18,20,22,24,9,28,13,15
226,-34,19,21,6,25,27,12,14,16,18,20,22,7,9,28,13,15
227,-34,19,21,23,8,10,12,14,16,18,20,22,24,26,11,13,15
228,-34,19,21,23,8,27,12,14,16,18,20,22,7,26,11,13,15
229,-51,19,38,23,25,27,12,14,16,35,37,39,24,26,28,13,32
230,-85,19,38,57,25,27,29,31,33,52,54,56,58,60,28,47,66
231,-85,19,38,57,25,27,29,31,50,35,54,56,58,60,28,47,66
232,-85,19,38,57,59,27,29,31,33,52,54,56,58,26,28,47,66
233,-34,20,6,9,12,15,18,21,7,27,13,16,19,22,25,28,14
234,-34,20,6,9,12,15,18,21,24,10,13,16,19,22,25,28,14
235,-34,20,6,26,12,15,18,4,24,10,30,16,19,22,8,28,14
236,-34,20,6,26,12,15,18,21,24,10,13,16,19,22,8,28,14
237,-34,20,23,26,12,15,18,4,24,10,30,16,19,22,8,11,14
238,-34,20,23,26,12,15,18,21,7,27,13,16,19,22,8,11,14
239,-34,20,23,26,12,15,18,21,24,10,13,16,19,22,8,11,14
240,-68,20,23,26,46,32,52,21,24,44,47,16,36,22,42,45,48
241,-68,20,23,26,46,32,52,38,24,44,30,16,36,22,42,45,48
242,-51,20,40,9,29,15,18,21,24,27,30,33,36,22,42,11,31
243,-68,20,40,26,12,32,52,21,24,44,47,16,36,56,42,28,48
244,-51,20,40,26,29,15,18,21,41,10,30,33,36,22,25,11,31
245,-68,20,40,26,29,32,52,55,24,44,13,16,36,39,42,28,48
246,-68,20,40,26,46,32,52,21,24,44,47,16,36,22,42,28,48
247,-68,20,40,43,12,32,18,38,24,44,30,50,36,56,25,28,48
248,-34,21,8,12,16,20,7,11,15,19,23,27,14,18,22,26,13
249,-34,21,8,12,16,20,24,11,15,19,23,10,14,18,22,26,13
250,-34,21,8,12,16,20,24,28,15,19,6,10,14,18,22,26,13
251,-34,21,25,12,16,20,7,28,15,19,6,27,14,18,22,9,13
252,-34,21,25,12,16,20,24,28,15,19,6,10,14,18,22,9,13
253,-51,21,25,29,33,20,41,11,15,36,40,10,31,18,22,26,30
254,-68,21,42,12,16,20,24,28,32,36,40,44,48,52,56,26,47
255,-51,21,42,12,33,37,24,28,15,36,23,27,14,18,39,9,30
256,-51,21,42,29,33,20,24,11,15,36,40,27,31,18,22,9,30
257,-51,21,42,29,33,37,24,28,15,36,23,27,14,18,22,9,30
258,-68,21,42,46,16,20,24,28,32,36,40,44,48,52,22,26,47
259,-68,21,42,46,16,20,24,45,32,36,23,44,48,52,22,26,47
260,-34,22,10,15,20,8,13,18,6,28,16,21,26,14,19,24,12
261,-34,22,10,15,20,8,13,18,23,11,16,21,26,14,19,24,12
262,-34,22,10,15,20,8,30,18,6,28,16,4,26,14,19,24,12
263,-34,22,10,15,20,8,30,18,23,11,16,4,26,14,19,24,12
264,-34,22,10,15,20,25,13,18,6,28,16,21,9,14,19,24,12
265,-51,22,10,15,20,25,30,18,40,11,33,21,26,31,36,41,29
266,-34,22,27,15,20,8,13,18,23,11,16,21,26,14,19,7,12
267,-34,22,27,15,20,25,13,18,6,28,16,21,9,14,19,7,12
268,-51,22,27,15,20,42,30,18,40,11,33,21,9,31,36,24,29
269,-51,22,27,15,37,42,30,18,23,28,33,21,9,14,36,24,29
270,-68,22,44,32,20,42,30,52,23,45,16,38,26,48,36,24,46
271,-68,22,44,32,20,42,47,52,23,45,16,21,26,48,36,24,46
272,-68,22,44,32,20,42,47,52,40,28,16,21,26,48,36,24,46
273,-34,23,12,18,7,13,19,8,14,20,26,15,21,27,16,22,11
274,-34,23,12,18,24,13,19,8,14,20,26,15,21,10,16,22,11
275,-34,23,12,18,24,30,19,8,14,20,26,15,4,10,16,22,11
276,-51,23,12,18,24,30,36,42,14,37,9,15,21,27,33,39,28
277,-51,23,12,35,24,13,19,25,14,37,26,32,38,27,16,39,28
278,-51,23,29,18,24,30,36,42,14,37,9,15,21,27,33,22,28
279,-68,23,46,52,24,30,36,42,48,20,26,32,38,44,16,22,45
280,-68,23,46,52,24,47,36,42,48,20,26,32,21,44,16,22,45
281,-102,23,46,69,24,30,36,42,48,54,60,66,72,78,33,56,79
282,-34,24,14,4,11,18,8,15,22,12,19,26,16,23,30,20,10
283,-34,24,14,4,28,18,8,15,22,12,19,26,16,6,30,20,10
284,-34,24,14,21,11,18,8,15,22,12,19,26,16,23,13,20,10
285,-34,24,14,21,28,18,8,15,22,12,19,26,16,6,13,20,10
286,-34,24,14,21,28,18,25,15,22,12,19,9,16,6,13,20,10
287,-51,24,14,21,28,18,42,15,22,29,36,9,33,23,30,37,27
288,-51,24,14,21,28,18,42,15,39,12,36,9,33,23,30,37,27
289,-51,24,14,38,28,35,25,32,39,12,19,26,16,23,13,37,27
290,-51,24,31,21,11,18,42,15,22,29,36,9,33,40,30,20,27
291,-68,24,48,21,28,52,42,32,22,46,36,26,16,40,47,20,44
292,-68,24,48,21,28,52,42,32,56,12,36,26,16,40,47,20,44
293,-68,24,48,21,45,52,42,32,22,46,36,26,16,23,47,20,44
294,-68,24,48,38,28,18,25,32,56,12,36,43,50,40,30,20,44
295,-68,24,48,38,45,52,42,32,22,46,36,26,16,23,30,20,44
296,-68,24,48,55,28,52,42,32,39,29,36,26,16,40,13,20,44
297,-102,24,48,72,79,69,42,66,56,46,36,60,33,23,30,54,78
298,-34,25,16,7,15,6,14,22,13,21,12,20,28,19,27,18,9
299,-34,25,16,24,15,6,14,22,13,21,12,20,28,19,10,18,9
300,-51,25,16,24,32,23,14,39,13,38,12,37,28,19,27,35,26
301,-51,25,33,41,15,40,31,22,30,21,29,20,11,36,10,18,26
302,-85,25,33,58,66,57,31,56,47,38,29,54,28,19,27,52,60
303,-68,25,50,24,32,40,48,56,30,38,12,20,28,36,44,18,43
304,-85,25,50,58,15,40,31,56,30,55,29,54,45,70,27,35,60
305,-85,25,50,58,66,57,31,56,47,38,29,54,28,19,27,35,60
306,-34,26,18,10,19,11,20,12,4,30,22,14,23,15,24,16,8
307,-34,26,18,10,19,11,20,12,21,13,22,14,23,15,24,16,8
308,-34,26,18,10,19,28,20,12,4,30,22,14,6,15,24,16,8
309,-34,26,18,10,19,28,20,12,21,13,22,14,6,15,24,16,8
310,-51,26,18,10,36,11,20,29,21,30,22,31,40,15,41,33,25
311,-34,26,18,27,19,11,20,12,21,13,22,14,23,15,7,16,8
312,-51,26,35,27,19,28,37,12,38,13,39,14,23,32,24,16,25
313,-85,26,52,27,19,28,54,29,38,47,56,31,57,66,58,33,59
314,-68,26,52,44,36,28,20,12,21,47,56,48,40,32,24,16,42
315,-68,26,52,44,36,28,20,29,55,13,39,48,40,32,24,16,42
316,-68,26,52,44,36,28,20,46,21,47,22,48,40,32,24,16,42
317,-68,26,52,44,36,45,20,46,21,47,22,48,23,32,24,16,42
318,-68,26,52,44,36,45,20,46,38,30,22,48,23,32,24,16,42
319,-34,27,20,13,6,16,9,19,12,22,15,25,18,28,21,14,7
320,-34,27,20,13,23,16,26,19,12,22,15,8,18,11,21,14,7
321,-51,27,20,30,40,33,9,36,29,22,15,42,18,11,21,31,24
322,-51,27,37,13,23,16,26,19,12,39,32,25,35,28,38,14,24
323,-51,27,37,30,23,33,9,36,12,39,15,42,18,28,21,14,24
324,-51,27,37,30,23,33,9,36,29,22,15,42,18,28,21,14,24
325,-85,27,54,30,40,50,60,70,29,56,15,25,35,45,55,31,58
326,-85,27,54,47,57,33,26,19,29,56,66,59,52,28,38,31,58
327,-85,27,54,47,57,33,60,19,29,56,66,25,52,28,38,31,58
328,-85,27,54,47,57,50,60,19,29,56,66,25,35,28,38,31,58
329,-34,28,22,16,10,4,15,26,20,14,8,19,30,24,18,12,6
330,-34,28,22,16,10,21,15,9,20,14,25,19,13,24,18,12,6
331,-34,28,22,16,10,21,15,26,20,14,8,19,13,24,18,12,6
332,-34,28,22,16,27,21,15,9,20,14,25,19,13,7,18,12,6
333,-68,28,22,16,44,21,32,26,20,48,42,36,47,24,52,46,40
334,-51,28,22,33,27,21,15,9,37,14,42,36,30,24,18,29,23
335,-51,28,39,16,27,38,32,26,37,14,25,19,13,24,35,12,23
336,-68,28,39,16,44,55,32,26,20,48,42,36,13,24,52,29,40
337,-51,28,39,33,27,21,15,9,37,14,42,36,30,24,18,12,23
338,-68,28,56,16,44,21,32,26,20,48,42,36,47,24,52,12,40
339,-85,28,56,33,27,38,66,26,54,31,59,19,47,58,52,29,57
340,-85,28,56,33,27,38,66,60,54,31,25,19,47,58,52,29,57
341,-85,28,56,50,27,38,66,60,54,31,25,19,47,58,35,29,57
342,-68,28,56,50,44,38,32,43,20,48,25,36,30,24,18,12,40
343,-51,29,24,36,14,9,21,33,28,23,18,30,42,37,15,27,22
344,-51,29,24,36,31,9,21,33,11,40,18,30,42,20,15,27,22
345,-68,29,24,36,48,26,55,16,28,40,52,13,42,20,32,44,39
346,-51,29,41,36,31,26,21,33,11,40,18,30,25,20,15,10,22
347,-85,29,58,19,31,26,38,33,28,57,52,47,59,54,66,27,56
348,-85,29,58,19,31,60,38,33,28,57,52,47,25,54,66,27,56
349,-85,29,58,19,31,60,38,50,28,57,35,47,25,54,66,27,56
350,-85,29,58,70,31,60,55,50,45,40,35,30,25,54,15,27,56
351,-51,30,9,22,18,14,27,23,36,15,28,24,37,33,29,42,21
352,-51,30,9,22,18,31,27,40,36,15,11,24,20,33,29,42,21
353,-51,30,9,39,18,14,27,23,36,15,28,24,37,33,12,42,21
354,-34,30,26,22,18,14,10,6,19,15,28,24,20,16,12,8,4
355,-34,30,26,22,18,14,10,23,19,15,11,24,20,16,12,8,4
356,-51,30,26,22,18,31,10,40,36,15,11,41,20,33,29,25,21
357,-68,30,26,22,52,48,44,23,36,32,45,24,20,16,46,42,38
358,-68,30,43,56,18,48,44,40,36,32,28,24,20,50,12,25,38
359,-85,30,60,56,35,31,27,40,70,15,45,58,54,50,29,25,55
360,-102,30,60,56,69,48,78,23,36,66,79,24,54,33,46,42,72
361,-51,31,11,25,22,36,33,30,10,41,21,18,15,29,26,40,20
362,-51,31,11,42,22,36,33,30,27,24,21,18,15,29,9,40,20
363,-85,31,28,25,56,19,33,47,27,58,38,52,66,29,60,57,54
364,-85,31,28,25,56,19,50,47,27,58,38,35,66,29,60,57,54
365,-85,31,28,59,56,19,33,47,27,58,38,52,66,29,26,57,54
366,-85,31,45,25,56,70,50,30,27,58,55,35,15,29,60,40,54
