# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 + a_17x_17 + a_18x_18 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18
124,-20,4,10,8,14,20,12,10,14,8,12,6,8,14,6,12,13,7,16,6
125,-20,4,10,8,14,20,12,10,14,13,7,6,8,14,6,12,8,12,16,6
126,-20,4,10,8,14,20,12,10,14,13,7,6,8,14,6,12,13,7,16,6
127,-30,4,15,8,9,30,12,15,14,13,17,16,18,19,21,22,23,7,26,11
128,-30,4,15,8,19,30,12,15,14,23,7,16,18,9,11,22,13,17,26,21
129,-10,6,5,2,1,10,8,5,6,7,3,4,2,1,9,8,7,3,4,9
130,-10,6,5,2,1,10,8,5,6,7,3,4,2,6,9,8,7,3,4,4
131,-10,6,5,2,6,10,3,5,6,2,8,4,7,6,4,8,2,8,4,4
132,-10,6,5,2,6,10,3,5,6,2,8,4,7,6,4,8,7,3,4,4
133,-10,6,5,2,6,10,3,5,6,7,3,4,7,6,4,8,2,8,4,4
134,-10,6,5,2,6,10,3,5,6,7,3,4,7,6,4,8,7,3,4,4
135,-10,6,5,2,6,10,8,5,6,2,8,4,2,6,4,8,2,8,4,4
136,-10,6,5,2,6,10,8,5,6,2,8,4,2,6,4,8,7,3,4,4
137,-10,6,5,2,6,10,8,5,6,7,3,4,2,1,4,8,7,3,4,9
138,-10,6,5,2,6,10,8,5,6,7,3,4,2,6,4,8,2,8,4,4
139,-10,6,5,2,6,10,8,5,6,7,3,4,2,6,4,8,7,3,4,4
140,-10,6,5,7,1,10,8,5,6,2,8,4,2,6,9,3,7,3,4,4
141,-10,6,5,7,1,10,8,5,6,7,3,4,2,6,9,3,7,3,4,4
142,-10,6,5,7,6,10,3,5,6,2,8,4,7,6,4,3,7,3,4,4
143,-10,6,5,7,6,10,3,5,6,7,3,4,7,6,4,3,2,8,4,4
144,-10,6,5,7,6,10,8,5,6,2,8,4,2,6,4,3,2,8,4,4
145,-10,6,5,7,6,10,8,5,6,2,8,4,2,6,4,3,7,3,4,4
146,-10,6,5,7,6,10,8,5,6,7,3,4,2,1,4,3,2,8,4,9
147,-10,6,5,7,6,10,8,5,6,7,3,4,2,1,4,3,7,3,4,9
148,-10,6,5,7,6,10,8,5,6,7,3,4,2,6,4,3,2,8,4,4
149,-10,6,5,7,6,10,8,5,6,7,3,4,2,6,4,3,7,3,4,4
150,-20,6,10,12,6,20,8,10,6,7,13,14,12,16,14,8,12,8,14,4
151,-20,6,10,12,6,20,8,10,6,12,8,14,12,16,14,8,7,13,14,4
152,-20,6,10,12,6,20,8,10,16,7,13,4,12,6,14,8,7,13,14,14
153,-20,6,10,12,6,20,8,10,16,7,13,4,12,6,14,8,12,8,14,14
154,-20,6,10,12,6,20,8,10,16,12,8,4,12,6,14,8,7,13,14,14
155,-20,6,10,12,6,20,13,10,6,12,8,14,7,16,14,8,7,13,14,4
156,-20,6,10,12,16,20,8,10,6,7,13,14,12,6,4,8,12,8,14,14
157,-20,6,10,12,16,20,8,10,6,12,8,14,12,6,4,8,7,13,14,14
158,-20,6,10,12,16,20,13,10,6,7,13,14,7,6,4,8,12,8,14,14
159,-10,7,5,4,2,10,6,5,2,4,6,8,4,2,8,6,4,6,3,8
160,-10,7,5,4,2,10,6,5,2,4,6,8,4,7,8,6,4,6,3,3
161,-10,7,5,4,2,10,6,5,2,9,1,8,4,7,8,6,4,6,3,3
162,-10,7,5,4,2,10,6,5,7,4,6,3,4,7,8,6,4,6,3,3
163,-10,7,5,4,7,10,6,5,2,4,6,8,4,2,3,6,4,6,3,8
164,-10,7,5,4,7,10,6,5,2,4,6,8,4,2,3,6,9,1,3,8
165,-10,7,5,4,7,10,6,5,2,4,6,8,4,7,3,6,4,6,3,3
166,-10,7,5,4,7,10,6,5,2,4,6,8,4,7,3,6,9,1,3,3
167,-10,7,5,4,7,10,6,5,2,9,1,8,4,7,3,6,4,6,3,3
168,-10,7,5,4,7,10,6,5,7,4,6,3,4,2,3,6,4,6,3,8
169,-20,7,10,14,2,20,16,10,12,9,11,8,4,17,18,6,14,6,13,3
170,-20,7,10,14,7,20,16,10,12,14,6,8,4,7,13,6,14,6,13,13
171,-20,7,10,14,12,20,16,10,12,14,6,8,4,12,8,6,14,6,13,8
172,-20,7,10,14,17,20,16,10,12,14,6,8,4,2,3,6,9,11,13,18
173,-10,8,5,4,3,10,4,5,2,3,7,8,6,3,7,6,5,5,2,7
174,-10,8,5,4,3,10,4,5,2,3,7,8,6,5,7,6,5,5,2,5
175,-10,8,5,4,3,10,4,5,2,5,5,8,6,3,7,6,3,7,2,7
176,-10,8,5,4,3,10,4,5,2,5,5,8,6,3,7,6,5,5,2,7
177,-10,8,5,4,3,10,4,5,2,5,5,8,6,7,7,6,3,7,2,3
178,-10,8,5,4,3,10,4,5,2,5,5,8,6,7,7,6,5,5,2,3
179,-10,8,5,4,3,10,4,5,2,7,3,8,6,5,7,6,1,9,2,5
180,-10,8,5,4,3,10,4,5,2,7,3,8,6,5,7,6,5,5,2,5
181,-10,8,5,4,3,10,4,5,2,7,3,8,6,7,7,6,1,9,2,3
182,-10,8,5,4,3,10,4,5,2,7,3,8,6,7,7,6,5,5,2,3
183,-10,8,5,4,3,10,4,5,2,9,1,8,6,7,7,6,1,9,2,3
184,-10,8,5,4,3,10,4,5,2,9,1,8,6,7,7,6,3,7,2,3
185,-10,8,5,4,5,10,4,5,2,1,9,8,6,3,5,6,7,3,2,7
186,-10,8,5,4,5,10,4,5,2,5,5,8,6,3,5,6,3,7,2,7
187,-10,8,5,4,5,10,4,5,2,5,5,8,6,3,5,6,7,3,2,7
188,-10,8,5,4,5,10,4,5,2,5,5,8,6,7,5,6,3,7,2,3
189,-10,8,5,4,5,10,4,5,2,5,5,8,6,7,5,6,7,3,2,3
190,-10,8,5,4,5,10,4,5,2,9,1,8,6,7,5,6,3,7,2,3
191,-10,8,5,4,7,10,4,5,2,1,9,8,6,3,3,6,7,3,2,7
192,-10,8,5,4,7,10,4,5,2,1,9,8,6,3,3,6,9,1,2,7
193,-10,8,5,4,7,10,4,5,2,3,7,8,6,3,3,6,5,5,2,7
194,-10,8,5,4,7,10,4,5,2,3,7,8,6,3,3,6,9,1,2,7
195,-10,8,5,4,7,10,4,5,2,3,7,8,6,5,3,6,5,5,2,5
196,-10,8,5,4,7,10,4,5,2,3,7,8,6,5,3,6,9,1,2,5
197,-10,8,5,4,7,10,4,5,2,5,5,8,6,3,3,6,5,5,2,7
198,-10,8,5,4,7,10,4,5,2,5,5,8,6,3,3,6,7,3,2,7
199,-10,8,5,4,7,10,4,5,2,5,5,8,6,7,3,6,5,5,2,3
200,-10,8,5,4,7,10,4,5,2,5,5,8,6,7,3,6,7,3,2,3
201,-10,8,5,4,7,10,4,5,2,7,3,8,6,5,3,6,5,5,2,5
202,-10,8,5,4,7,10,4,5,2,7,3,8,6,7,3,6,5,5,2,3
203,-10,8,5,6,3,10,4,5,3,1,9,7,6,3,7,4,6,4,2,7
204,-10,8,5,6,3,10,4,5,3,6,4,7,6,3,7,4,1,9,2,7
205,-10,8,5,6,3,10,4,5,3,6,4,7,6,3,7,4,6,4,2,7
206,-10,8,5,6,3,10,4,5,3,6,4,7,6,8,7,4,1,9,2,2
207,-10,8,5,6,3,10,4,5,3,6,4,7,6,8,7,4,6,4,2,2
208,-10,8,5,6,3,10,4,5,8,1,9,2,6,3,7,4,1,9,2,7
209,-10,8,5,6,3,10,4,5,8,1,9,2,6,3,7,4,6,4,2,7
210,-10,8,5,6,3,10,4,5,8,6,4,2,6,3,7,4,1,9,2,7
211,-10,8,5,6,3,10,4,5,8,6,4,2,6,3,7,4,6,4,2,7
212,-10,8,5,6,3,10,4,5,8,6,4,2,6,8,7,4,6,4,2,2
213,-10,8,5,6,8,10,4,5,3,1,9,7,6,3,2,4,6,4,2,7
214,-10,8,5,6,8,10,4,5,3,6,4,7,6,3,2,4,6,4,2,7
215,-10,8,5,6,8,10,4,5,3,6,4,7,6,8,2,4,6,4,2,2
216,-10,8,5,6,8,10,4,5,8,6,4,2,6,3,2,4,6,4,2,7
217,-10,8,5,6,8,10,4,5,8,6,4,2,6,8,2,4,6,4,2,2
218,-20,8,10,6,8,20,4,10,8,6,14,12,16,13,12,14,6,14,12,7
219,-20,8,10,6,8,20,14,10,8,6,14,12,6,13,12,14,16,4,12,7
220,-20,8,10,6,8,20,14,10,8,16,4,12,6,13,12,14,6,14,12,7
221,-20,8,10,6,13,20,4,10,8,6,14,12,16,8,7,14,6,14,12,12
222,-20,8,10,6,13,20,4,10,8,6,14,12,16,13,7,14,6,14,12,7
223,-20,8,10,6,13,20,14,10,8,6,14,12,6,8,7,14,16,4,12,12
224,-20,8,10,6,13,20,14,10,8,16,4,12,6,8,7,14,6,14,12,12
225,-20,8,10,16,3,20,14,10,8,6,14,12,6,13,17,4,11,9,12,7
226,-20,8,10,16,3,20,14,10,8,6,14,12,6,18,17,4,11,9,12,2
227,-20,8,10,16,3,20,14,10,8,11,9,12,6,13,17,4,11,9,12,7
228,-20,8,10,16,3,20,14,10,13,6,14,7,6,18,17,4,11,9,12,2
229,-20,8,10,16,8,20,14,10,13,6,14,7,6,8,12,4,6,14,12,12
230,-20,8,10,16,13,20,14,10,8,11,9,12,6,3,7,4,6,14,12,17
231,-20,8,10,16,13,20,14,10,8,11,9,12,6,3,7,4,11,9,12,17
232,-20,8,10,16,13,20,14,10,13,6,14,7,6,13,7,4,6,14,12,7
233,-20,8,10,16,18,20,14,10,8,11,9,12,6,3,2,4,6,14,12,17
234,-20,8,10,16,18,20,14,10,13,11,9,7,6,3,2,4,6,14,12,17
235,-30,8,15,16,3,30,24,15,18,11,19,12,6,13,27,14,21,9,22,17
236,-30,8,15,16,3,30,24,15,18,11,19,12,6,23,27,14,21,9,22,7
237,-30,8,15,16,13,30,4,15,18,21,9,12,26,23,17,14,11,19,22,7
238,-30,8,15,16,13,30,24,15,18,11,19,12,6,13,17,14,11,19,22,17
239,-30,8,15,16,13,30,24,15,18,11,19,12,6,23,17,14,11,19,22,7
240,-30,8,15,16,13,30,24,15,18,11,19,12,6,23,17,14,21,9,22,7
241,-30,8,15,16,13,30,24,15,18,21,9,12,6,3,17,14,11,19,22,27
242,-30,8,15,16,13,30,24,15,18,21,9,12,6,13,17,14,21,9,22,17
243,-30,8,15,16,13,30,24,15,18,21,9,12,6,23,17,14,11,19,22,7
244,-30,8,15,16,13,30,24,15,18,21,9,12,6,23,17,14,21,9,22,7
245,-30,8,15,16,23,30,4,15,18,11,19,12,26,13,7,14,21,9,22,17
246,-30,8,15,16,23,30,14,15,18,11,19,12,16,23,7,14,21,9,22,7
247,-30,8,15,16,23,30,14,15,18,21,9,12,16,23,7,14,11,19,22,7
248,-30,8,15,16,23,30,24,15,18,11,19,12,6,13,7,14,11,19,22,17
249,-30,8,15,16,23,30,24,15,18,11,19,12,6,13,7,14,21,9,22,17
250,-30,8,15,16,23,30,24,15,18,21,9,12,6,3,7,14,11,19,22,27
251,-30,8,15,16,23,30,24,15,18,21,9,12,6,13,7,14,11,19,22,17
252,-30,8,15,16,23,30,24,15,18,21,9,12,6,13,7,14,21,9,22,17
253,-20,12,10,4,7,20,6,10,12,14,6,8,14,7,13,16,14,6,8,13
254,-20,12,10,4,7,20,6,10,12,14,6,8,14,12,13,16,14,6,8,8
255,-20,12,10,4,12,20,6,10,12,14,6,8,14,7,8,16,14,6,8,13
256,-20,12,10,14,2,20,16,10,12,9,11,8,4,17,18,6,14,6,8,3
257,-20,12,10,14,7,20,6,10,7,4,16,13,14,12,13,6,14,6,8,8
258,-20,12,10,14,7,20,6,10,12,4,16,8,14,12,13,6,14,6,8,8
259,-20,12,10,14,7,20,6,10,12,14,6,8,14,12,13,6,4,16,8,8
260,-20,12,10,14,7,20,16,10,12,9,11,8,4,17,13,6,9,11,8,3
261,-20,12,10,14,7,20,16,10,12,9,11,8,4,17,13,6,14,6,8,3
262,-20,12,10,14,12,20,6,10,7,14,6,13,14,7,8,6,4,16,8,13
263,-20,12,10,14,12,20,6,10,12,4,16,8,14,7,8,6,14,6,8,13
264,-20,12,10,14,12,20,6,10,12,14,6,8,14,7,8,6,4,16,8,13
265,-20,12,10,14,17,20,16,10,12,9,11,8,4,7,3,6,9,11,8,13
266,-20,12,10,14,17,20,16,10,12,14,6,8,4,2,3,6,9,11,8,18
267,-20,12,10,14,17,20,16,10,12,14,6,8,4,7,3,6,9,11,8,13
268,-30,12,15,4,7,30,16,15,22,19,11,8,14,17,23,26,9,21,18,13
269,-30,12,15,4,17,30,16,15,22,9,21,8,14,7,13,26,19,11,18,23
270,-30,12,15,14,7,30,16,15,22,9,21,8,14,7,23,16,19,11,18,23
271,-30,12,15,14,7,30,16,15,22,19,11,8,14,7,23,16,9,21,18,23
272,-30,12,15,24,7,30,16,15,12,9,21,18,14,17,23,6,9,21,18,13
273,-30,12,15,24,7,30,16,15,12,9,21,18,14,27,23,6,9,21,18,3
274,-30,12,15,24,7,30,16,15,12,9,21,18,14,27,23,6,19,11,18,3
275,-30,12,15,24,7,30,16,15,12,19,11,18,14,17,23,6,9,21,18,13
276,-30,12,15,24,7,30,16,15,22,9,21,8,14,17,23,6,9,21,18,13
277,-30,12,15,24,7,30,16,15,22,9,21,8,14,17,23,6,19,11,18,13
278,-30,12,15,24,7,30,16,15,22,9,21,8,14,27,23,6,19,11,18,3
279,-30,12,15,24,7,30,16,15,22,19,11,8,14,17,23,6,9,21,18,13
280,-30,12,15,24,7,30,16,15,22,19,11,8,14,17,23,6,19,11,18,13
281,-30,12,15,24,17,30,16,15,12,9,21,18,14,7,13,6,9,21,18,23
282,-30,12,15,24,17,30,16,15,12,9,21,18,14,7,13,6,19,11,18,23
283,-30,12,15,24,17,30,16,15,22,9,21,8,14,7,13,6,9,21,18,23
284,-30,12,15,24,17,30,16,15,22,9,21,8,14,7,13,6,19,11,18,23
285,-30,12,15,24,17,30,16,15,22,9,21,8,14,17,13,6,9,21,18,13
286,-30,12,15,24,17,30,16,15,22,9,21,8,14,27,13,6,19,11,18,3
287,-30,12,15,24,17,30,16,15,22,19,11,8,14,7,13,6,9,21,18,23
288,-30,12,15,24,17,30,16,15,22,19,11,8,14,7,13,6,19,11,18,23
289,-30,12,15,24,17,30,16,15,22,19,11,8,14,17,13,6,19,11,18,13
290,-30,12,15,24,27,30,16,15,12,9,21,18,14,7,3,6,9,21,18,23
291,-30,12,15,24,27,30,16,15,12,19,11,18,14,7,3,6,9,21,18,23
292,-30,12,15,24,27,30,16,15,22,19,11,8,14,7,3,6,9,21,18,23
293,-30,12,15,24,27,30,16,15,22,19,11,8,14,17,3,6,9,21,18,13
294,-20,13,10,6,8,20,14,10,8,6,14,12,6,13,12,14,16,4,7,7
295,-20,13,10,6,13,20,14,10,8,16,4,12,6,8,7,14,6,14,7,12
296,-20,14,10,8,4,20,12,10,14,8,12,6,8,14,16,12,13,7,6,6
297,-20,14,10,8,4,20,12,10,14,13,7,6,8,14,16,12,8,12,6,6
298,-20,14,10,8,9,20,7,10,4,18,2,16,13,14,11,12,3,17,6,6
299,-20,14,10,8,9,20,12,10,4,3,17,16,8,9,11,12,13,7,6,11
300,-20,14,10,8,9,20,12,10,4,13,7,16,8,9,11,12,3,17,6,11
301,-20,14,10,8,9,20,12,10,4,13,7,16,8,14,11,12,3,17,6,6
302,-20,14,10,8,9,20,12,10,4,18,2,16,8,14,11,12,3,17,6,6
303,-20,14,10,8,14,20,7,10,4,3,17,16,13,9,6,12,18,2,6,11
304,-20,14,10,8,14,20,7,10,4,8,12,16,13,14,6,12,8,12,6,6
305,-20,14,10,8,14,20,7,10,4,13,7,16,13,14,6,12,13,7,6,6
306,-20,14,10,8,14,20,12,10,4,3,17,16,8,9,6,12,13,7,6,11
307,-20,14,10,8,14,20,12,10,4,3,17,16,8,9,6,12,18,2,6,11
308,-20,14,10,8,14,20,12,10,14,8,12,6,8,4,6,12,13,7,6,16
309,-20,14,10,8,14,20,12,10,14,13,7,6,8,4,6,12,8,12,6,16
310,-20,14,10,13,4,20,12,10,14,13,7,6,8,14,16,7,8,12,6,6
311,-20,14,10,13,14,20,12,10,14,8,12,6,8,4,6,7,13,7,6,16
312,-30,14,15,8,9,30,12,15,14,23,7,16,18,19,21,22,23,7,16,11
313,-30,14,15,8,19,30,12,15,14,23,7,16,18,9,11,22,23,7,16,21
