# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16
32,-3,1,1,1,2,1,1,2,2,1,2,2,2,1,3,2,1,2
33,-3,1,1,1,2,1,1,2,2,1,2,2,2,2,3,1,2,1
34,-3,1,1,1,2,1,1,2,2,1,2,2,2,2,3,2,1,1
35,-3,1,1,1,2,1,2,2,1,1,2,2,2,1,3,2,1,2
36,-3,1,1,1,2,1,2,2,1,1,2,2,2,2,3,1,2,1
37,-3,1,1,1,2,2,1,1,2,1,2,2,2,1,3,1,2,2
38,-3,1,1,1,2,2,1,1,2,1,2,2,2,2,3,1,2,1
39,-3,1,1,1,2,2,1,1,2,1,2,2,2,2,3,2,1,1
40,-3,1,1,1,2,2,2,1,1,1,2,2,2,1,3,2,1,2
41,-3,1,1,1,2,2,2,1,1,1,2,2,2,2,3,1,2,1
42,-3,1,1,2,1,1,1,2,2,2,1,2,2,2,3,1,2,1
43,-3,1,1,2,1,1,1,2,2,2,1,2,2,2,3,2,1,1
44,-3,1,1,2,1,2,1,1,2,2,1,2,2,1,3,2,1,2
45,-3,1,1,2,1,2,1,1,2,2,1,2,2,2,3,1,2,1
46,-3,1,1,2,1,2,1,1,2,2,1,2,2,2,3,2,1,1
47,-3,1,1,2,1,2,2,1,1,2,1,2,2,2,3,1,2,1
48,-3,1,1,2,1,2,2,1,1,2,1,2,2,2,3,2,1,1
49,-3,1,1,2,2,1,1,2,2,1,1,2,2,2,3,1,2,1
50,-3,1,1,2,2,1,1,2,2,1,1,2,2,2,3,2,1,1
51,-3,1,1,2,2,1,2,2,1,1,1,2,2,1,3,1,2,2
52,-3,1,1,2,2,1,2,2,1,1,1,2,2,2,3,1,2,1
53,-3,1,1,2,2,2,1,1,2,1,1,2,2,1,3,1,2,2
54,-3,1,1,2,2,2,1,1,2,1,1,2,2,1,3,2,1,2
55,-3,1,1,2,2,2,1,1,2,1,1,2,2,2,3,1,2,1
56,-3,1,1,2,2,2,1,1,2,1,1,2,2,2,3,2,1,1
57,-3,1,1,2,2,2,2,1,1,1,1,2,2,1,3,1,2,2
58,-3,1,2,1,1,1,1,2,2,2,2,1,2,1,3,1,2,2
59,-3,1,2,1,1,1,1,2,2,2,2,1,2,1,3,2,1,2
60,-3,1,2,1,1,1,1,2,2,2,2,1,2,2,3,1,2,1
61,-3,1,2,1,1,1,1,2,2,2,2,1,2,2,3,2,1,1
62,-3,1,2,1,1,1,2,2,1,2,2,1,2,1,3,1,2,2
63,-3,1,2,1,1,1,2,2,1,2,2,1,2,2,3,1,2,1
64,-3,1,2,1,1,1,2,2,1,2,2,1,2,2,3,2,1,1
65,-3,1,2,1,1,2,1,1,2,2,2,1,2,1,3,1,2,2
66,-3,1,2,1,1,2,1,1,2,2,2,1,2,1,3,2,1,2
67,-3,1,2,1,1,2,1,1,2,2,2,1,2,2,3,1,2,1
68,-3,1,2,1,1,2,1,1,2,2,2,1,2,2,3,2,1,1
69,-3,1,2,1,1,2,2,1,1,2,2,1,2,1,3,2,1,2
70,-3,1,2,1,1,2,2,1,1,2,2,1,2,2,3,1,2,1
71,-3,1,2,1,1,2,2,1,1,2,2,1,2,2,3,2,1,1
72,-3,1,2,1,2,1,1,2,2,1,2,1,2,1,3,1,2,2
73,-3,1,2,1,2,1,1,2,2,1,2,1,2,1,3,2,1,2
74,-3,1,2,1,2,1,1,2,2,1,2,1,2,2,3,1,2,1
75,-3,1,2,1,2,1,1,2,2,1,2,1,2,2,3,2,1,1
76,-3,1,2,1,2,1,2,2,1,1,2,1,2,1,3,1,2,2
77,-3,1,2,1,2,1,2,2,1,1,2,1,2,2,3,1,2,1
78,-3,1,2,1,2,1,2,2,1,1,2,1,2,2,3,2,1,1
79,-3,1,2,1,2,2,1,1,2,1,2,1,2,1,3,1,2,2
80,-3,1,2,1,2,2,1,1,2,1,2,1,2,1,3,2,1,2
81,-3,1,2,1,2,2,1,1,2,1,2,1,2,2,3,1,2,1
82,-3,1,2,1,2,2,1,1,2,1,2,1,2,2,3,2,1,1
83,-3,1,2,1,2,2,2,1,1,1,2,1,2,1,3,1,2,2
84,-3,1,2,1,2,2,2,1,1,1,2,1,2,1,3,2,1,2
85,-3,1,2,1,2,2,2,1,1,1,2,1,2,2,3,1,2,1
86,-3,1,2,1,2,2,2,1,1,1,2,1,2,2,3,2,1,1
87,-3,1,2,2,1,1,1,2,2,2,1,1,2,1,3,2,1,2
88,-3,1,2,2,1,1,1,2,2,2,1,1,2,2,3,1,2,1
89,-3,1,2,2,1,1,2,2,1,2,1,1,2,2,3,1,2,1
90,-3,1,2,2,1,1,2,2,1,2,1,1,2,2,3,2,1,1
91,-3,1,2,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2
92,-3,1,2,2,1,2,1,1,2,2,1,1,2,2,3,1,2,1
93,-3,1,2,2,1,2,2,1,1,2,1,1,2,1,3,2,1,2
94,-3,1,2,2,1,2,2,1,1,2,1,1,2,2,3,1,2,1
95,-3,1,2,2,1,2,2,1,1,2,1,1,2,2,3,2,1,1
96,-3,1,2,2,2,1,1,2,2,1,1,1,2,1,3,1,2,2
97,-3,1,2,2,2,1,1,2,2,1,1,1,2,1,3,2,1,2
98,-3,1,2,2,2,1,1,2,2,1,1,1,2,2,3,1,2,1
99,-3,1,2,2,2,1,1,2,2,1,1,1,2,2,3,2,1,1
100,-3,1,2,2,2,1,2,2,1,1,1,1,2,2,3,1,2,1
101,-3,1,2,2,2,2,1,1,2,1,1,1,2,1,3,1,2,2
102,-3,1,2,2,2,2,1,1,2,1,1,1,2,1,3,2,1,2
103,-3,1,2,2,2,2,1,1,2,1,1,1,2,2,3,1,2,1
104,-3,1,2,2,2,2,1,1,2,1,1,1,2,2,3,2,1,1
105,-3,1,2,2,2,2,2,1,1,1,1,1,2,2,3,1,2,1
106,-3,2,1,1,1,1,1,2,2,2,2,2,1,2,3,1,2,1
107,-3,2,1,1,1,2,1,1,2,2,2,2,1,2,3,1,2,1
108,-3,2,1,1,1,2,1,1,2,2,2,2,1,2,3,2,1,1
109,-3,2,1,1,1,2,2,1,1,2,2,2,1,1,3,1,2,2
110,-3,2,1,1,1,2,2,1,1,2,2,2,1,2,3,1,2,1
111,-3,2,1,1,2,1,1,2,2,1,2,2,1,1,3,1,2,2
112,-3,2,1,1,2,1,1,2,2,1,2,2,1,1,3,2,1,2
113,-3,2,1,1,2,1,1,2,2,1,2,2,1,2,3,1,2,1
114,-3,2,1,1,2,1,1,2,2,1,2,2,1,2,3,2,1,1
115,-3,2,1,1,2,1,2,2,1,1,2,2,1,2,3,1,2,1
116,-3,2,1,1,2,2,1,1,2,1,2,2,1,1,3,1,2,2
117,-3,2,1,1,2,2,1,1,2,1,2,2,1,2,3,1,2,1
118,-3,2,1,1,2,2,1,1,2,1,2,2,1,2,3,2,1,1
119,-3,2,1,1,2,2,2,1,1,1,2,2,1,1,3,2,1,2
120,-3,2,1,1,2,2,2,1,1,1,2,2,1,2,3,1,2,1
121,-3,2,1,2,1,2,1,1,2,2,1,2,1,2,3,1,2,1
122,-3,2,1,2,1,2,1,1,2,2,1,2,1,2,3,2,1,1
123,-3,2,1,2,2,1,1,2,2,1,1,2,1,2,3,1,2,1
124,-3,2,1,2,2,1,1,2,2,1,1,2,1,2,3,2,1,1
125,-3,2,1,2,2,1,2,2,1,1,1,2,1,2,3,1,2,1
126,-3,2,1,2,2,2,1,1,2,1,1,2,1,1,3,1,2,2
127,-3,2,1,2,2,2,1,1,2,1,1,2,1,2,3,2,1,1
128,-3,2,1,2,2,2,2,1,1,1,1,2,1,1,3,1,2,2
129,-3,2,2,1,1,1,1,2,2,2,2,1,1,1,3,1,2,2
130,-3,2,2,1,1,1,1,2,2,2,2,1,1,1,3,2,1,2
131,-3,2,2,1,1,1,2,2,1,2,2,1,1,1,3,1,2,2
132,-3,2,2,1,1,1,2,2,1,2,2,1,1,2,3,1,2,1
133,-3,2,2,1,1,2,1,1,2,2,2,1,1,1,3,1,2,2
134,-3,2,2,1,1,2,1,1,2,2,2,1,1,1,3,2,1,2
135,-3,2,2,1,1,2,1,1,2,2,2,1,1,2,3,1,2,1
136,-3,2,2,1,1,2,1,1,2,2,2,1,1,2,3,2,1,1
137,-3,2,2,1,1,2,2,1,1,2,2,1,1,2,3,2,1,1
138,-3,2,2,1,2,1,1,2,2,1,2,1,1,1,3,1,2,2
139,-3,2,2,1,2,1,1,2,2,1,2,1,1,1,3,2,1,2
140,-3,2,2,1,2,1,2,2,1,1,2,1,1,1,3,1,2,2
141,-3,2,2,1,2,1,2,2,1,1,2,1,1,2,3,1,2,1
142,-3,2,2,1,2,1,2,2,1,1,2,1,1,2,3,2,1,1
143,-3,2,2,1,2,2,1,1,2,1,2,1,1,1,3,1,2,2
144,-3,2,2,1,2,2,1,1,2,1,2,1,1,2,3,1,2,1
145,-3,2,2,1,2,2,1,1,2,1,2,1,1,2,3,2,1,1
146,-3,2,2,1,2,2,2,1,1,1,2,1,1,1,3,1,2,2
147,-3,2,2,1,2,2,2,1,1,1,2,1,1,1,3,2,1,2
148,-3,2,2,1,2,2,2,1,1,1,2,1,1,2,3,1,2,1
149,-3,2,2,1,2,2,2,1,1,1,2,1,1,2,3,2,1,1
150,-3,2,2,2,1,1,2,2,1,2,1,1,1,2,3,1,2,1
151,-3,2,2,2,1,2,1,1,2,2,1,1,1,1,3,1,2,2
152,-3,2,2,2,1,2,1,1,2,2,1,1,1,1,3,2,1,2
153,-3,2,2,2,1,2,1,1,2,2,1,1,1,2,3,1,2,1
154,-3,2,2,2,1,2,2,1,1,2,1,1,1,2,3,1,2,1
155,-3,2,2,2,1,2,2,1,1,2,1,1,1,2,3,2,1,1
156,-3,2,2,2,2,1,1,2,2,1,1,1,1,1,3,1,2,2
157,-3,2,2,2,2,1,2,2,1,1,1,1,1,2,3,1,2,1
158,-3,2,2,2,2,2,1,1,2,1,1,1,1,1,3,1,2,2
159,-3,2,2,2,2,2,1,1,2,1,1,1,1,1,3,2,1,2
160,-3,2,2,2,2,2,1,1,2,1,1,1,1,2,3,1,2,1
161,-3,2,2,2,2,2,1,1,2,1,1,1,1,2,3,2,1,1
162,-3,2,2,2,2,2,2,1,1,1,1,1,1,2,3,1,2,1
163,-3,2,2,2,2,2,2,1,1,1,1,1,1,2,3,2,1,1
164,-3,3,1,1,2,0,2,3,1,1,2,2,0,1,3,1,2,2
165,-6,3,1,1,2,3,2,3,4,4,5,5,3,4,6,4,2,2
166,-6,3,1,4,2,3,2,3,4,4,2,5,3,1,6,4,2,5
167,-6,3,1,4,2,3,2,3,4,4,2,5,3,4,6,1,5,2
168,-6,3,1,4,2,3,2,3,4,4,2,5,3,4,6,4,2,2
169,-6,3,1,4,2,3,5,3,1,4,2,5,3,4,6,4,2,2
170,-3,3,2,1,2,0,1,3,2,1,2,1,0,2,3,1,2,1
171,-3,3,2,2,1,0,1,3,2,2,1,1,0,2,3,2,1,1
172,-6,3,2,2,1,3,4,3,2,5,4,4,3,2,6,2,4,4
173,-6,3,2,2,4,3,4,3,2,2,4,4,3,2,6,5,1,4
174,-12,3,2,2,4,6,4,6,8,8,10,10,9,8,12,5,7,4
175,-9,3,2,3,4,6,3,3,6,5,6,7,6,6,9,3,6,3
176,-6,3,2,5,4,3,4,3,2,2,1,4,3,2,6,2,4,4
177,-9,3,2,5,4,6,3,3,6,5,4,7,6,2,9,5,4,7
178,-9,3,2,5,4,6,3,3,6,5,4,7,6,4,9,7,2,5
179,-9,3,2,5,4,6,7,3,2,5,4,7,6,2,9,5,4,7
180,-9,3,2,5,4,6,7,3,2,5,4,7,6,6,9,5,4,3
181,-6,3,4,1,2,3,2,3,4,4,5,2,3,4,6,4,2,2
182,-6,3,4,1,2,3,5,3,1,4,5,2,3,4,6,4,2,2
183,-9,3,4,1,2,6,5,3,4,7,8,5,6,4,9,7,2,5
184,-6,3,4,4,2,3,2,3,4,4,2,2,3,1,6,1,5,5
185,-6,3,4,4,2,3,2,3,4,4,2,2,3,1,6,4,2,5
186,-6,3,4,4,2,3,2,3,4,4,2,2,3,4,6,1,5,2
187,-6,3,4,4,2,3,5,3,1,4,2,2,3,1,6,4,2,5
188,-6,3,4,4,2,3,5,3,1,4,2,2,3,4,6,4,2,2
189,-6,3,4,4,5,3,2,3,4,1,2,2,3,1,6,4,2,5
190,-6,3,4,4,5,3,2,3,4,1,2,2,3,4,6,4,2,2
191,-6,3,4,4,5,3,5,3,1,1,2,2,3,4,6,4,2,2
192,-9,3,4,7,2,6,5,3,4,7,2,5,6,4,9,1,8,5
193,-9,3,4,7,2,6,5,3,4,7,2,5,6,4,9,7,2,5
194,-9,3,4,7,4,6,7,3,2,5,2,5,6,6,9,5,4,3
195,-9,3,4,7,6,4,3,5,6,3,2,5,6,6,9,3,6,3
196,-9,3,4,7,6,6,3,3,6,3,2,5,6,6,9,3,6,3
197,-9,3,4,7,6,6,3,3,6,3,2,5,6,6,9,5,4,3
198,-9,3,4,7,8,6,5,3,4,1,2,5,6,4,9,7,2,5
199,-12,3,5,2,4,6,4,6,8,8,10,7,9,8,12,5,7,4
200,-9,3,6,3,2,4,5,5,4,7,6,3,6,6,9,3,6,3
201,-9,3,6,3,2,6,5,3,4,7,6,3,6,6,9,3,6,3
202,-9,3,6,3,4,6,3,3,6,5,6,3,6,4,9,7,2,5
203,-9,3,6,3,6,4,3,5,6,3,6,3,6,4,9,7,2,5
204,-9,3,6,3,6,6,3,3,6,3,6,3,6,4,9,7,2,5
205,-9,3,6,3,6,6,7,3,2,3,6,3,6,6,9,5,4,3
206,-9,3,6,5,2,6,5,3,4,7,4,3,6,2,9,5,4,7
207,-9,3,6,5,2,6,5,3,4,7,4,3,6,6,9,3,6,3
208,-9,3,6,5,4,6,7,3,2,5,4,3,6,2,9,5,4,7
209,-9,3,6,5,6,6,3,3,6,3,4,3,6,2,9,3,6,7
210,-15,3,8,5,4,6,7,9,8,11,10,7,12,8,15,11,4,7
211,-12,3,8,5,10,6,7,6,5,2,7,4,9,8,12,8,4,4
212,-12,3,8,5,10,6,10,6,2,2,7,4,9,8,12,8,4,4
213,-12,3,8,8,7,6,4,6,8,5,4,4,9,2,12,2,10,10
214,-12,3,8,8,7,6,4,6,8,5,4,4,9,5,12,2,10,7
215,-15,3,8,11,4,6,7,9,8,11,4,7,12,8,15,5,10,7
216,-15,3,8,11,10,6,7,9,8,5,4,7,12,8,15,11,4,7
217,-6,4,2,2,4,1,3,5,3,2,4,4,2,4,6,2,4,2
218,-6,4,3,2,4,1,2,5,4,2,4,3,2,2,6,2,4,4
219,-6,4,4,2,4,1,4,5,2,2,4,2,2,3,6,2,4,3
220,-6,5,2,2,4,2,2,4,4,2,4,4,1,3,6,2,4,3
221,-6,5,3,2,4,2,4,4,2,2,4,3,1,4,6,2,4,2
222,-6,5,4,2,4,2,3,4,3,2,4,2,1,2,6,2,4,4
223,-12,6,2,2,4,6,4,6,8,8,10,10,6,8,12,5,7,4
224,-12,6,5,5,10,6,4,6,8,2,7,7,6,8,12,8,4,4
225,-12,6,5,8,4,9,4,3,8,8,4,7,6,8,12,2,10,4
226,-12,6,5,8,10,6,4,6,8,2,4,7,6,8,12,8,4,4
227,-12,6,8,2,4,6,4,6,8,8,10,4,6,5,12,5,7,7
228,-12,6,8,2,4,6,4,6,8,8,10,4,6,5,12,8,4,7
229,-12,6,8,2,4,6,4,6,8,8,10,4,6,8,12,5,7,4
230,-12,6,8,2,4,9,7,3,5,8,10,4,6,8,12,8,4,4
231,-12,6,8,5,10,6,4,6,8,2,7,4,6,8,12,8,4,4
232,-12,6,8,5,10,6,10,6,2,2,7,4,6,8,12,8,4,4
233,-12,6,8,8,4,6,7,6,5,8,4,4,6,8,12,2,10,4
234,-12,6,8,8,7,6,4,6,8,5,4,4,6,2,12,2,10,10
235,-12,6,8,8,7,6,4,6,8,5,4,4,6,8,12,2,10,4
236,-12,6,8,8,7,6,7,6,5,5,4,4,6,8,12,2,10,4
237,-12,6,8,8,10,9,4,3,8,2,4,4,6,5,12,8,4,7
238,-12,9,2,2,4,6,4,6,8,8,10,10,3,5,12,5,7,7
239,-12,9,2,11,4,6,4,6,8,8,1,10,3,5,12,5,7,7
240,-21,9,2,11,4,6,13,15,8,17,10,19,12,14,21,5,16,7
241,-21,9,2,11,4,6,13,15,8,17,10,19,12,14,21,14,7,7
242,-15,9,4,4,8,3,8,12,7,7,11,11,6,10,15,10,5,5
243,-15,9,4,4,8,12,8,3,7,7,11,11,6,10,15,10,5,5
244,-24,9,4,4,8,12,8,12,16,16,20,20,15,10,24,19,5,14
245,-15,9,4,7,8,6,5,9,10,7,8,11,6,4,15,13,2,11
246,-15,9,4,7,8,12,5,3,10,7,8,11,6,4,15,7,8,11
247,-15,9,4,7,8,12,5,3,10,7,8,11,6,4,15,13,2,11
248,-15,9,4,7,8,12,5,3,10,7,8,11,6,7,15,4,11,8
249,-15,9,4,7,8,12,5,3,10,7,8,11,6,10,15,4,11,5
250,-15,9,4,7,8,12,5,3,10,7,8,11,6,10,15,10,5,5
251,-15,9,4,7,8,12,11,3,4,7,8,11,6,4,15,7,8,11
252,-15,9,4,7,8,12,11,3,4,7,8,11,6,10,15,7,8,5
253,-15,9,4,10,8,12,5,3,10,7,5,11,6,10,15,10,5,5
254,-15,9,4,13,8,3,8,12,7,7,2,11,6,10,15,10,5,5
255,-15,9,4,13,8,6,5,9,10,7,2,11,6,10,15,7,8,5
256,-15,9,4,13,8,6,11,9,4,7,2,11,6,10,15,7,8,5
257,-15,9,4,13,8,12,5,3,10,7,2,11,6,10,15,1,14,5
258,-15,9,4,13,8,12,5,3,10,7,2,11,6,10,15,7,8,5
259,-15,9,4,13,8,12,8,3,7,7,2,11,6,10,15,1,14,5
260,-15,9,4,13,8,12,8,3,7,7,2,11,6,10,15,10,5,5
261,-24,9,4,13,8,12,8,12,16,16,11,20,15,10,24,19,5,14
262,-15,9,4,13,8,12,11,3,4,7,2,11,6,10,15,7,8,5
263,-12,9,5,2,4,6,4,6,8,8,10,7,3,8,12,5,7,4
264,-12,9,5,5,1,6,10,6,2,11,7,7,3,8,12,8,4,4
265,-15,9,5,5,7,12,10,3,5,8,10,10,6,5,15,5,10,10
266,-12,9,5,5,10,6,4,6,8,2,7,7,3,8,12,8,4,4
267,-12,9,5,5,10,6,10,6,2,2,7,7,3,8,12,8,4,4
268,-21,9,5,5,10,6,10,15,11,11,16,16,12,8,21,17,4,13
269,-15,9,5,5,10,12,7,3,8,5,10,10,6,5,15,5,10,10
270,-15,9,5,5,10,12,7,3,8,5,10,10,6,8,15,5,10,7
271,-15,9,5,5,10,12,10,3,5,5,10,10,6,5,15,5,10,10
272,-15,9,5,5,10,12,10,3,5,5,10,10,6,5,15,8,7,10
273,-15,9,5,5,10,12,10,3,5,5,10,10,6,8,15,5,10,7
274,-21,9,5,5,10,15,10,6,11,11,16,16,12,8,21,17,4,13
275,-15,9,5,8,10,12,10,3,5,5,7,10,6,5,15,5,10,10
276,-21,9,5,14,10,15,7,6,14,11,7,16,12,14,21,14,7,7
277,-21,9,5,14,10,15,10,6,11,11,7,16,12,8,21,17,4,13
278,-15,9,7,4,8,3,5,12,10,7,11,8,6,10,15,10,5,5
279,-15,9,7,4,8,12,11,3,4,7,11,8,6,10,15,7,8,5
280,-15,9,7,7,5,3,5,12,10,10,8,8,6,4,15,4,11,11
281,-15,9,7,7,5,3,5,12,10,10,8,8,6,4,15,13,2,11
282,-15,9,7,7,5,3,5,12,10,10,8,8,6,10,15,4,11,5
283,-15,9,7,7,5,12,5,3,10,10,8,8,6,4,15,4,11,11
284,-15,9,7,7,5,12,5,3,10,10,8,8,6,4,15,13,2,11
285,-15,9,7,7,5,12,5,3,10,10,8,8,6,10,15,4,11,5
286,-15,9,7,7,5,12,5,3,10,10,8,8,6,10,15,10,5,5
287,-15,9,7,7,8,12,5,3,10,7,8,8,6,10,15,4,11,5
288,-15,9,7,7,14,12,5,3,10,1,8,8,6,4,15,13,2,11
289,-33,9,7,7,14,12,14,21,19,19,26,26,24,22,33,13,20,11
290,-33,9,7,7,14,21,14,12,19,19,26,26,24,22,33,13,20,11
291,-15,9,7,10,5,12,5,3,10,10,5,8,6,10,15,4,11,5
292,-15,9,7,10,5,12,5,3,10,10,5,8,6,10,15,10,5,5
293,-33,9,7,16,14,21,23,12,10,19,17,26,24,22,33,13,20,11
294,-33,9,7,16,14,21,23,12,10,19,17,26,24,22,33,22,11,11
295,-12,9,8,2,4,6,4,6,8,8,10,4,3,5,12,5,7,7
296,-12,9,8,2,4,6,4,6,8,8,10,4,3,8,12,5,7,4
297,-12,9,8,5,10,6,4,6,8,2,7,4,3,8,12,8,4,4
298,-12,9,8,5,10,6,7,6,5,2,7,4,3,8,12,8,4,4
299,-21,9,8,5,10,6,7,15,14,11,16,13,12,8,21,17,4,13
300,-15,9,8,5,10,12,7,3,8,5,10,7,6,5,15,5,10,10
301,-15,9,8,5,10,12,7,3,8,5,10,7,6,8,15,5,10,7
302,-15,9,8,5,10,12,10,3,5,5,10,7,6,5,15,5,10,10
303,-15,9,8,5,10,12,10,3,5,5,10,7,6,8,15,5,10,7
304,-12,9,8,8,7,6,4,6,8,5,4,4,3,5,12,2,10,7
305,-12,9,8,8,7,6,4,6,8,5,4,4,3,8,12,2,10,4
306,-12,9,8,8,7,6,7,6,5,5,4,4,3,2,12,2,10,10
307,-12,9,8,8,7,6,7,6,5,5,4,4,3,2,12,11,1,10
308,-12,9,8,8,7,6,7,6,5,5,4,4,3,8,12,2,10,4
309,-21,9,8,8,16,6,7,15,14,5,13,13,12,14,21,11,10,7
310,-15,9,8,11,4,12,7,3,8,11,4,7,6,8,15,11,4,7
311,-21,9,8,11,7,6,7,15,14,14,10,13,12,14,21,5,16,7
312,-21,9,8,11,13,6,7,15,14,8,10,13,12,14,21,5,16,7
313,-21,9,8,17,7,6,7,15,14,14,4,13,12,2,21,11,10,19
314,-21,9,8,17,7,6,7,15,14,14,4,13,12,11,21,11,10,10
315,-21,9,8,17,7,15,7,6,14,14,4,13,12,11,21,2,19,10
316,-21,9,8,17,7,15,7,6,14,14,4,13,12,11,21,11,10,10
317,-21,9,8,17,7,15,16,6,5,14,4,13,12,11,21,11,10,10
318,-21,9,8,17,10,6,7,15,14,11,4,13,12,14,21,11,10,7
319,-21,9,8,17,16,6,7,15,14,5,4,13,12,2,21,11,10,19
320,-21,9,8,17,16,6,7,15,14,5,4,13,12,14,21,11,10,7
321,-21,9,8,17,16,6,13,15,8,5,4,13,12,14,21,11,10,7
322,-21,9,8,17,16,6,16,15,5,5,4,13,12,11,21,11,10,10
323,-21,9,8,17,16,12,7,9,14,5,4,13,12,14,21,11,10,7
324,-21,9,8,17,16,15,7,6,14,5,4,13,12,11,21,11,10,10
325,-21,9,8,17,16,15,16,6,5,5,4,13,12,11,21,11,10,10
326,-39,9,8,17,16,24,25,15,14,23,22,31,30,20,39,11,28,19
327,-39,9,8,17,16,24,25,15,14,23,22,31,30,20,39,29,10,19
328,-15,9,10,1,2,12,11,3,4,13,14,5,6,7,15,7,8,8
329,-15,9,10,1,2,12,11,3,4,13,14,5,6,10,15,7,8,5
330,-15,9,10,4,5,12,8,3,7,10,11,5,6,10,15,10,5,5
331,-15,9,10,4,8,3,5,12,10,7,11,5,6,10,15,10,5,5
332,-15,9,10,4,8,3,8,12,7,7,11,5,6,10,15,10,5,5
333,-15,9,10,4,8,12,8,3,7,7,11,5,6,10,15,7,8,5
334,-15,9,10,4,8,12,8,3,7,7,11,5,6,10,15,10,5,5
335,-15,9,10,4,8,12,11,3,4,7,11,5,6,10,15,7,8,5
336,-15,9,10,7,2,6,11,9,4,13,8,5,6,4,15,7,8,11
337,-15,9,10,7,2,6,11,9,4,13,8,5,6,10,15,7,8,5
338,-15,9,10,7,2,12,11,3,4,13,8,5,6,4,15,7,8,11
339,-15,9,10,7,2,12,11,3,4,13,8,5,6,10,15,7,8,5
340,-15,9,10,7,5,3,5,12,10,10,8,5,6,7,15,4,11,8
341,-15,9,10,7,5,3,5,12,10,10,8,5,6,10,15,4,11,5
342,-15,9,10,7,5,12,5,3,10,10,8,5,6,4,15,7,8,11
343,-15,9,10,7,5,12,5,3,10,10,8,5,6,4,15,10,5,11
344,-15,9,10,7,5,12,5,3,10,10,8,5,6,10,15,7,8,5
345,-15,9,10,7,5,12,5,3,10,10,8,5,6,10,15,10,5,5
346,-15,9,10,7,8,6,5,9,10,7,8,5,6,4,15,13,2,11
347,-15,9,10,7,8,12,5,3,10,7,8,5,6,4,15,13,2,11
