Index,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14
88,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0
89,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
90,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
91,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
92,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0
93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
94,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1
95,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0
96,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1
97,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0
98,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
99,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
100,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
101,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
102,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
103,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
104,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
105,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
106,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
107,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
108,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
109,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
110,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0
111,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0
112,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
113,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
114,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0
115,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0
116,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
117,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0
118,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
119,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
120,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0
121,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0
122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
123,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
124,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
125,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
126,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
127,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
129,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0
130,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
131,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
132,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
133,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
134,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
135,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
136,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0
137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
139,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
