# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16
32,-6,2,4,4,2,6,2,4,2,4,2,2,3,4,3,4,4,2
33,-6,2,4,4,2,6,2,4,4,4,4,2,3,2,3,4,2,2
34,-4,3,2,1,2,4,3,1,2,1,2,3,2,2,2,1,2,3
35,-6,3,2,2,4,6,4,3,2,2,1,1,3,5,3,5,4,4
36,-6,3,2,2,4,6,4,3,2,2,1,4,3,5,3,2,4,4
37,-6,3,2,2,4,6,4,3,2,2,4,1,3,2,3,5,4,4
38,-6,3,2,2,4,6,4,3,2,5,4,1,3,2,3,5,4,1
39,-6,3,2,2,4,6,4,3,2,5,4,4,3,2,3,2,4,1
40,-6,3,2,2,4,6,4,3,5,2,4,1,3,2,3,5,1,4
41,-6,3,2,2,4,6,4,3,5,2,4,4,3,2,3,2,1,4
42,-6,3,2,2,4,6,4,3,5,5,4,4,3,2,3,2,1,1
43,-4,3,2,3,2,4,1,1,2,3,2,1,2,2,2,3,2,1
44,-6,3,2,3,4,6,3,3,4,1,4,1,3,2,3,5,2,5
45,-6,3,2,4,4,6,2,3,4,1,4,1,3,2,3,5,2,5
46,-6,3,2,5,4,6,1,3,2,2,1,4,3,5,3,2,4,4
47,-6,3,2,5,4,6,1,3,2,2,4,1,3,2,3,5,4,4
48,-6,3,2,5,4,6,1,3,2,2,4,4,3,2,3,2,4,4
49,-6,3,2,5,4,6,1,3,2,3,2,5,3,4,3,1,4,3
50,-6,3,2,5,4,6,1,3,2,4,2,5,3,4,3,1,4,2
51,-6,3,2,5,4,6,1,3,2,5,4,1,3,2,3,5,4,1
52,-6,3,2,5,4,6,1,3,2,5,4,4,3,2,3,2,4,1
53,-6,3,4,1,2,6,5,3,2,5,4,2,3,2,3,4,4,1
54,-6,3,4,1,2,6,5,3,2,5,4,3,3,2,3,3,4,1
55,-6,3,4,1,2,6,5,3,4,1,2,2,3,4,3,4,2,5
56,-6,3,4,1,2,6,5,3,4,1,2,5,3,4,3,1,2,5
57,-6,3,4,1,2,6,5,3,4,4,2,2,3,4,3,4,2,2
58,-6,3,4,1,2,6,5,3,4,4,2,5,3,4,3,1,2,2
59,-6,3,4,4,2,6,2,3,4,1,2,2,3,4,3,4,2,5
60,-6,3,4,4,2,6,2,3,4,1,2,5,3,4,3,1,2,5
61,-6,3,4,4,2,6,2,3,4,4,2,5,3,4,3,1,2,2
62,-12,3,4,4,8,12,8,9,4,7,2,2,6,10,6,10,8,5
63,-12,3,4,4,8,12,8,9,4,7,2,5,6,10,6,7,8,5
64,-12,3,4,7,8,12,5,9,4,7,2,5,6,10,6,7,8,5
65,-12,3,4,7,8,12,5,9,10,7,8,5,6,4,6,7,2,5
66,-12,3,4,7,8,12,5,9,10,7,8,8,6,4,6,4,2,5
67,-12,3,4,7,8,12,5,9,10,10,8,8,6,4,6,4,2,2
68,-6,3,5,2,1,6,4,3,2,2,4,4,3,2,3,2,4,4
69,-6,3,5,2,1,6,4,3,2,5,4,4,3,2,3,2,4,1
70,-6,3,5,5,1,6,1,3,2,2,4,4,3,2,3,2,4,4
71,-12,3,10,7,2,12,5,9,4,4,8,5,6,4,6,7,8,8
72,-12,3,10,7,2,12,5,9,4,7,8,5,6,4,6,7,8,5
73,-12,3,10,10,2,12,2,9,4,4,8,5,6,4,6,7,8,8
74,-6,4,2,4,4,6,2,2,4,4,2,2,3,4,3,4,2,2
75,-6,4,4,4,2,6,2,2,2,4,2,2,3,4,3,4,4,2
76,-6,4,4,4,2,6,2,2,4,4,4,2,3,2,3,4,2,2
77,-12,6,4,4,8,12,8,6,4,7,2,2,6,10,6,10,8,5
78,-12,6,4,4,8,12,8,6,4,7,2,8,6,10,6,4,8,5
79,-12,6,4,7,8,12,5,6,10,4,8,2,6,4,6,10,2,8
80,-12,6,4,7,8,12,5,6,10,4,8,8,6,4,6,4,2,8
81,-12,6,4,7,8,12,5,6,10,10,8,8,6,4,6,4,2,2
82,-12,6,4,10,8,12,2,6,4,7,2,8,6,10,6,4,8,5
83,-12,6,10,4,2,12,8,6,4,4,8,5,6,4,6,7,8,8
84,-12,6,10,4,2,12,8,6,4,10,8,5,6,4,6,7,8,2
85,-12,6,10,10,2,12,2,6,4,4,8,5,6,4,6,7,8,8
86,-12,9,4,4,8,12,8,3,4,4,5,5,6,7,6,7,8,8
87,-12,9,4,4,8,12,8,3,4,4,5,8,6,7,6,4,8,8
88,-12,9,4,4,8,12,8,3,4,4,8,5,6,4,6,7,8,8
89,-12,9,4,4,8,12,8,3,4,4,8,8,6,4,6,4,8,8
90,-12,9,4,4,8,12,8,3,4,7,2,5,6,10,6,7,8,5
91,-12,9,4,4,8,12,8,3,4,7,2,8,6,10,6,4,8,5
92,-12,9,4,4,8,12,8,3,4,7,8,5,6,4,6,7,8,5
93,-12,9,4,4,8,12,8,3,4,7,8,8,6,4,6,4,8,5
94,-12,9,4,4,8,12,8,3,7,4,8,2,6,4,6,10,5,8
95,-12,9,4,4,8,12,8,3,7,4,8,8,6,4,6,4,5,8
96,-12,9,4,4,8,12,8,3,7,7,2,2,6,10,6,10,5,5
97,-12,9,4,4,8,12,8,3,7,7,2,11,6,10,6,1,5,5
98,-12,9,4,4,8,12,8,3,7,7,8,2,6,4,6,10,5,5
99,-12,9,4,4,8,12,8,3,7,7,8,8,6,4,6,4,5,5
100,-12,9,4,7,8,12,5,3,4,4,8,5,6,4,6,7,8,8
101,-12,9,4,7,8,12,5,3,4,4,8,8,6,4,6,4,8,8
102,-12,9,4,7,8,12,5,3,4,7,2,5,6,10,6,7,8,5
103,-12,9,4,7,8,12,5,3,4,7,2,11,6,10,6,1,8,5
104,-12,9,4,7,8,12,5,3,4,7,8,5,6,4,6,7,8,5
105,-12,9,4,7,8,12,5,3,4,7,8,8,6,4,6,4,8,5
106,-12,9,4,7,8,12,5,3,7,7,8,2,6,4,6,10,5,5
107,-12,9,4,7,8,12,5,3,10,1,8,2,6,4,6,10,2,11
108,-12,9,4,7,8,12,5,3,10,1,8,5,6,4,6,7,2,11
109,-12,9,4,7,8,12,5,3,10,4,8,2,6,4,6,10,2,8
110,-12,9,4,7,8,12,5,3,10,4,8,8,6,4,6,4,2,8
111,-12,9,4,7,8,12,5,3,10,7,8,5,6,4,6,7,2,5
112,-12,9,4,7,8,12,5,3,10,7,8,8,6,4,6,4,2,5
113,-12,9,4,10,8,12,2,3,4,4,5,5,6,7,6,7,8,8
114,-12,9,4,10,8,12,2,3,4,4,5,8,6,7,6,4,8,8
115,-12,9,4,10,8,12,2,3,4,7,2,8,6,10,6,4,8,5
116,-12,9,4,10,8,12,2,3,4,7,2,11,6,10,6,1,8,5
117,-12,9,4,10,8,12,2,3,4,7,5,5,6,7,6,7,8,5
118,-12,9,5,8,7,12,4,3,8,8,4,4,6,8,6,8,4,4
119,-12,9,7,4,5,12,8,3,4,4,8,8,6,4,6,4,8,8
120,-12,9,7,4,5,12,8,3,4,10,8,8,6,4,6,4,8,2
121,-12,9,7,7,5,12,5,3,4,4,8,8,6,4,6,4,8,8
122,-12,9,7,7,5,12,5,3,4,10,8,5,6,4,6,7,8,2
123,-12,9,7,7,5,12,5,3,4,10,8,8,6,4,6,4,8,2
124,-12,9,7,7,5,12,5,3,10,1,8,8,6,4,6,4,2,11
125,-12,9,7,7,5,12,5,3,10,10,8,8,6,4,6,4,2,2
126,-12,9,8,5,4,12,7,3,8,5,4,4,6,8,6,8,4,7
127,-12,9,8,5,4,12,7,3,8,5,4,7,6,8,6,5,4,7
128,-12,9,8,5,4,12,7,3,8,8,4,4,6,8,6,8,4,4
129,-12,9,8,5,4,12,7,3,8,8,4,7,6,8,6,5,4,4
130,-12,9,8,8,4,12,4,3,5,8,4,4,6,8,6,8,7,4
131,-12,9,8,8,4,12,4,3,8,5,4,4,6,8,6,8,4,7
132,-12,9,8,8,4,12,4,3,8,5,4,7,6,8,6,5,4,7
133,-12,9,8,8,4,12,4,3,8,8,4,4,6,8,6,8,4,4
134,-12,9,8,8,4,12,4,3,8,8,4,7,6,8,6,5,4,4
135,-12,9,8,8,4,12,4,3,8,8,7,4,6,5,6,8,4,4
136,-24,9,8,8,16,24,16,15,14,5,4,4,12,20,12,20,10,19
137,-24,9,8,8,16,24,16,15,14,5,4,13,12,20,12,11,10,19
138,-24,9,8,8,16,24,16,15,14,5,13,4,12,11,12,20,10,19
139,-24,9,8,11,16,24,13,15,8,17,10,19,12,14,12,5,16,7
140,-24,9,8,17,16,24,7,15,8,17,10,19,12,14,12,5,16,7
141,-24,9,8,17,16,24,7,15,14,5,4,13,12,20,12,11,10,19
142,-24,9,8,17,16,24,7,15,14,5,13,4,12,11,12,20,10,19
143,-24,9,8,17,16,24,7,15,14,5,16,7,12,8,12,17,10,19
144,-24,9,8,17,16,24,7,15,14,5,16,13,12,8,12,11,10,19
145,-24,9,8,17,16,24,7,15,14,14,4,13,12,20,12,11,10,10
146,-12,9,10,1,2,12,11,3,4,4,5,5,6,7,6,7,8,8
147,-12,9,10,1,2,12,11,3,4,7,8,5,6,4,6,7,8,5
148,-12,9,10,1,2,12,11,3,4,10,8,5,6,4,6,7,8,2
149,-12,9,10,4,2,12,8,3,4,4,8,5,6,4,6,7,8,8
150,-12,9,10,4,2,12,8,3,4,10,8,5,6,4,6,7,8,2
151,-12,9,10,7,2,12,5,3,4,4,8,5,6,4,6,7,8,8
152,-12,9,10,7,2,12,5,3,4,7,8,5,6,4,6,7,8,5
153,-12,9,10,10,2,12,2,3,4,4,5,5,6,7,6,7,8,8
154,-30,9,10,10,20,30,20,21,13,22,14,23,15,16,15,7,17,8
155,-30,9,10,10,20,30,20,21,22,13,14,23,15,16,15,7,8,17
156,-30,9,10,19,20,30,11,21,22,13,14,5,15,16,15,25,8,17
157,-30,9,10,19,20,30,11,21,22,13,14,23,15,16,15,7,8,17
158,-30,9,10,19,20,30,11,21,22,22,14,23,15,16,15,7,8,8
159,-24,9,11,20,13,24,4,15,8,8,10,19,12,14,12,5,16,16
160,-24,9,11,20,13,24,4,15,8,17,10,19,12,14,12,5,16,7
161,-30,9,13,22,17,30,8,21,16,7,20,20,15,10,15,10,14,23
162,-24,9,14,5,10,24,19,15,8,11,16,7,12,8,12,17,16,13
163,-24,9,14,5,10,24,19,15,8,17,16,7,12,8,12,17,16,7
164,-24,9,14,5,10,24,19,15,11,20,16,7,12,8,12,17,13,4
165,-24,9,14,5,10,24,19,15,11,20,16,16,12,8,12,8,13,4
166,-24,9,14,5,10,24,19,15,20,11,16,7,12,8,12,17,4,13
167,-24,9,14,5,10,24,19,15,20,11,16,16,12,8,12,8,4,13
168,-24,9,14,5,10,24,19,15,20,20,16,16,12,8,12,8,4,4
169,-24,9,14,14,10,24,10,15,20,11,16,7,12,8,12,17,4,13
170,-30,9,16,7,14,30,23,21,10,10,8,17,15,22,15,13,20,20
171,-30,9,16,7,14,30,23,21,10,10,17,8,15,13,15,22,20,20
172,-30,9,16,7,14,30,23,21,10,19,8,8,15,22,15,22,20,11
173,-30,9,16,7,14,30,23,21,10,19,8,17,15,22,15,13,20,11
174,-30,9,16,25,14,30,5,21,10,19,8,17,15,22,15,13,20,11
175,-24,9,20,11,4,24,13,15,8,8,10,19,12,14,12,5,16,16
176,-24,9,20,11,4,24,13,15,8,17,10,10,12,14,12,14,16,7
177,-24,9,20,11,4,24,13,15,8,17,10,19,12,14,12,5,16,7
178,-24,9,20,20,4,24,4,15,8,8,10,19,12,14,12,5,16,16
179,-30,9,22,13,8,30,17,21,16,7,20,11,15,10,15,19,14,23
180,-30,9,22,13,8,30,17,21,16,7,20,20,15,10,15,10,14,23
181,-30,9,22,13,8,30,17,21,16,25,20,11,15,10,15,19,14,5
182,-30,9,22,22,8,30,8,21,16,7,20,11,15,10,15,19,14,23
183,-24,18,8,8,16,24,16,6,14,5,13,4,12,11,12,20,10,19
184,-24,18,8,8,16,24,16,6,14,5,13,13,12,11,12,11,10,19
185,-24,18,8,11,16,24,13,6,14,5,16,4,12,8,12,20,10,19
186,-24,18,8,14,16,24,10,6,14,5,16,4,12,8,12,20,10,19
187,-24,18,8,17,16,24,7,6,14,5,13,4,12,11,12,20,10,19
188,-24,18,8,17,16,24,7,6,14,14,4,13,12,20,12,11,10,10
189,-24,18,8,17,16,24,7,6,14,14,4,22,12,20,12,2,10,10
190,-24,18,8,17,16,24,7,6,14,14,13,4,12,11,12,20,10,10
191,-24,18,8,20,16,24,4,6,8,11,10,19,12,14,12,5,16,13
192,-24,18,8,20,16,24,4,6,8,14,10,19,12,14,12,5,16,10
193,-30,18,10,10,20,30,20,12,22,4,14,5,15,16,15,25,8,26
194,-30,18,10,10,20,30,20,12,22,4,14,14,15,16,15,16,8,26
195,-30,18,10,19,20,30,11,12,22,4,14,5,15,16,15,25,8,26
196,-24,18,11,11,13,24,13,6,8,8,10,19,12,14,12,5,16,16
197,-24,18,11,20,13,24,4,6,8,8,10,19,12,14,12,5,16,16
198,-24,18,11,20,13,24,4,6,8,17,10,10,12,14,12,14,16,7
199,-24,18,11,20,13,24,4,6,8,17,10,19,12,14,12,5,16,7
200,-24,18,14,5,10,24,19,6,8,20,16,10,12,8,12,14,16,4
201,-24,18,14,5,10,24,19,6,8,20,16,13,12,8,12,11,16,4
202,-24,18,14,5,10,24,19,6,11,11,16,16,12,8,12,8,13,13
203,-24,18,14,5,10,24,19,6,11,20,16,7,12,8,12,17,13,4
204,-24,18,14,5,10,24,19,6,11,20,16,16,12,8,12,8,13,4
205,-24,18,14,14,10,24,10,6,11,20,16,7,12,8,12,17,13,4
206,-24,18,14,14,10,24,10,6,20,2,16,7,12,8,12,17,4,22
207,-24,18,14,14,10,24,10,6,20,11,16,7,12,8,12,17,4,13
208,-30,18,16,16,14,30,14,12,10,10,8,26,15,22,15,4,20,20
209,-30,18,16,25,14,30,5,12,10,10,8,26,15,22,15,4,20,20
210,-30,18,16,25,14,30,5,12,10,19,8,26,15,22,15,4,20,11
211,-24,18,20,2,4,24,22,6,8,17,10,10,12,14,12,14,16,7
212,-24,18,20,11,4,24,13,6,8,17,10,10,12,14,12,14,16,7
213,-30,18,22,4,8,30,26,12,16,16,20,20,15,10,15,10,14,14
214,-30,18,22,4,8,30,26,12,16,25,20,11,15,10,15,19,14,5
215,-30,18,22,4,8,30,26,12,16,25,20,20,15,10,15,10,14,5
216,-60,45,20,38,40,60,22,15,44,17,28,10,30,32,30,50,16,43
217,-60,45,20,38,40,60,22,15,44,26,28,10,30,32,30,50,16,34
218,-60,45,32,50,28,60,10,15,20,38,16,34,30,44,30,26,40,22
219,-60,45,32,50,28,60,10,15,20,38,16,43,30,44,30,17,40,22
220,-60,45,44,17,16,60,43,15,32,50,40,22,30,20,30,38,28,10
221,-60,45,44,26,16,60,34,15,32,50,40,22,30,20,30,38,28,10
222,-84,63,28,55,56,84,29,21,58,49,32,23,42,52,42,61,26,35
223,-84,63,52,61,32,84,23,21,28,55,26,35,42,58,42,49,56,29
224,-84,63,58,49,26,84,35,21,52,61,56,29,42,28,42,55,32,23
