# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16
32,-4,3,2,1,2,2,1,3,2,3,4,1,2,2,3,2,2,1
33,-4,3,2,1,2,2,3,1,2,3,4,1,2,2,1,2,2,3
34,-4,3,2,1,2,2,3,1,2,3,4,1,2,2,3,2,2,1
35,-4,3,2,2,1,3,1,3,2,2,4,1,3,2,3,2,1,1
36,-4,3,2,2,1,3,3,1,2,2,4,1,2,2,3,2,2,1
37,-4,3,2,2,4,0,1,3,2,2,4,1,0,2,3,2,4,1
38,-4,3,2,3,2,2,1,3,2,1,4,1,2,2,1,2,2,3
39,-4,3,2,3,2,2,1,3,2,1,4,1,2,2,3,2,2,1
40,-4,3,2,3,2,2,3,1,2,1,4,1,2,2,1,2,2,3
41,-4,3,2,3,2,2,3,1,2,1,4,1,2,2,3,2,2,1
42,-4,3,2,3,3,1,1,3,2,1,4,1,2,2,3,2,2,1
43,-10,3,2,5,4,6,7,3,8,5,10,7,6,5,3,5,4,7
44,-8,3,4,1,2,6,5,3,4,7,8,5,3,4,6,4,5,2
45,-8,3,4,1,2,6,5,3,4,7,8,5,6,4,3,4,2,5
46,-8,3,4,1,2,6,5,3,4,7,8,5,6,4,6,4,2,2
47,-8,3,4,4,2,6,2,6,4,4,8,5,3,4,6,4,5,2
48,-8,3,4,4,2,6,2,6,4,4,8,5,6,4,3,4,2,5
49,-8,3,4,4,2,6,5,3,4,4,8,5,6,4,6,4,2,2
50,-8,3,4,4,5,3,2,6,4,4,8,5,6,4,6,4,2,2
51,-8,3,4,7,2,6,5,3,4,1,8,5,6,4,3,4,2,5
52,-10,3,8,5,4,6,7,3,2,5,10,7,6,5,3,5,4,7
53,-10,6,2,8,4,6,4,6,8,2,10,4,6,5,3,5,4,7
54,-10,6,2,8,4,6,4,6,8,2,10,4,6,5,6,5,4,4
55,-8,6,4,1,2,6,5,3,4,7,8,2,3,4,6,4,5,2
56,-8,6,4,4,2,6,2,6,4,4,8,2,3,4,6,4,5,2
57,-8,6,4,4,2,6,2,6,4,4,8,2,6,4,3,4,2,5
58,-8,6,4,4,2,6,5,3,4,4,8,2,3,4,6,4,5,2
59,-8,6,4,4,2,6,5,3,4,4,8,2,6,4,3,4,2,5
60,-8,6,4,4,2,6,5,3,4,4,8,2,6,4,6,4,2,2
61,-8,6,4,4,5,3,2,6,4,4,8,2,6,4,6,4,2,2
62,-8,6,4,4,5,3,5,3,4,4,8,2,6,4,6,4,2,2
63,-8,6,4,7,2,6,5,3,4,1,8,2,6,4,3,4,2,5
64,-8,6,4,7,5,3,5,3,4,1,8,2,6,4,3,4,2,5
65,-8,6,4,7,5,3,5,3,4,1,8,2,6,4,6,4,2,2
66,-16,6,8,5,10,6,4,12,8,11,16,10,12,8,12,8,4,4
67,-10,9,2,2,4,6,4,6,8,8,10,1,3,5,3,5,7,7
68,-10,9,2,5,4,6,7,3,8,5,10,1,6,5,3,5,4,7
69,-10,9,2,8,4,6,4,6,8,2,10,1,6,5,3,5,4,7
70,-10,9,2,8,4,6,7,3,8,2,10,1,6,5,3,5,4,7
71,-20,9,4,4,8,12,8,12,16,16,20,11,6,10,15,10,14,5
72,-20,9,4,4,8,12,8,12,16,16,20,11,15,10,6,10,5,14
73,-20,9,4,4,8,12,8,12,16,16,20,11,15,10,15,10,5,5
74,-20,9,4,13,8,12,8,12,16,7,20,11,6,10,6,10,14,14
75,-20,9,4,13,8,12,8,12,16,7,20,11,6,10,15,10,14,5
76,-20,9,4,13,8,12,8,12,16,7,20,11,15,10,6,10,5,14
77,-20,9,4,13,8,12,8,12,16,7,20,11,15,10,15,10,5,5
78,-20,9,4,13,8,12,17,3,16,7,20,11,6,10,6,10,14,14
79,-20,9,4,13,8,12,17,3,16,7,20,11,6,10,15,10,14,5
80,-16,9,5,5,10,6,10,6,11,11,16,7,3,8,12,8,13,4
81,-16,9,5,5,10,6,10,6,11,11,16,7,12,8,3,8,4,13
82,-16,9,5,5,10,6,10,6,11,11,16,7,12,8,12,8,4,4
83,-16,9,5,14,10,6,10,6,11,2,16,7,12,8,3,8,4,13
84,-16,9,5,14,10,6,10,6,11,2,16,7,12,8,12,8,4,4
85,-16,9,8,5,10,6,4,12,8,11,16,7,12,8,12,8,4,4
86,-22,9,8,8,16,6,7,15,14,14,22,13,12,11,3,11,10,19
87,-22,9,8,17,16,6,7,15,14,5,22,13,12,11,3,11,10,19
88,-40,9,8,17,16,24,25,15,32,23,40,31,30,20,21,20,10,19
89,-40,9,8,17,16,24,25,15,32,23,40,31,30,20,30,20,10,10
90,-14,9,10,1,2,12,11,3,4,13,14,5,6,7,6,7,8,8
91,-14,9,10,4,8,6,11,3,4,10,14,5,6,7,3,7,8,11
92,-14,9,10,7,8,6,11,3,4,7,14,5,6,7,3,7,8,11
93,-14,9,10,10,2,12,2,12,4,4,14,5,6,7,6,7,8,8
94,-14,9,10,10,2,12,11,3,4,4,14,5,6,7,6,7,8,8
95,-14,9,10,10,11,3,2,12,4,4,14,5,6,7,6,7,8,8
96,-14,9,10,10,11,3,11,3,4,4,14,5,6,7,6,7,8,8
97,-32,9,10,10,20,12,11,21,22,22,32,23,24,16,15,16,8,17
98,-32,9,10,10,20,12,11,21,22,22,32,23,24,16,24,16,8,8
99,-20,9,10,13,8,12,5,15,10,7,20,11,6,10,15,10,14,5
100,-32,9,10,19,11,21,20,12,22,13,32,23,24,16,24,16,8,8
101,-32,9,10,19,20,12,11,21,22,13,32,23,6,16,15,16,26,17
102,-32,9,10,19,20,12,11,21,22,13,32,23,24,16,15,16,8,17
103,-32,9,10,19,20,12,11,21,22,13,32,23,24,16,24,16,8,8
104,-28,9,11,20,22,6,13,15,17,8,28,19,12,14,21,14,16,7
105,-20,9,13,4,8,12,8,12,7,16,20,11,6,10,6,10,14,14
106,-20,9,13,4,8,12,8,12,7,16,20,11,6,10,15,10,14,5
107,-20,9,13,4,8,12,8,12,7,16,20,11,15,10,15,10,5,5
108,-20,9,13,4,8,12,17,3,7,16,20,11,6,10,15,10,14,5
109,-20,9,13,13,8,12,8,12,7,7,20,11,6,10,15,10,14,5
110,-20,9,13,13,8,12,17,3,7,7,20,11,6,10,15,10,14,5
111,-16,9,14,5,10,6,1,15,2,11,16,7,12,8,3,8,4,13
112,-16,9,14,5,10,6,10,6,2,11,16,7,12,8,3,8,4,13
113,-16,9,14,5,10,6,10,6,2,11,16,7,12,8,12,8,4,4
114,-16,9,14,14,10,6,10,6,2,2,16,7,12,8,12,8,4,4
115,-26,9,16,7,14,12,5,21,10,19,26,17,6,13,15,13,20,11
116,-32,9,19,10,20,12,11,21,13,22,32,23,24,16,24,16,8,8
117,-28,9,20,11,4,24,13,15,8,17,28,19,12,14,21,14,16,7
118,-28,9,20,11,22,6,13,15,8,17,28,19,12,14,21,14,16,7
119,-20,15,10,7,14,6,5,15,10,13,20,5,12,10,15,10,8,5
120,-20,15,10,7,14,6,11,9,10,13,20,5,12,10,15,10,8,5
121,-20,15,10,13,8,12,5,15,10,7,20,5,6,10,15,10,14,5
122,-20,15,10,13,8,12,11,9,10,7,20,5,6,10,15,10,14,5
123,-20,18,4,13,8,12,8,12,16,7,20,2,6,10,6,10,14,14
124,-20,18,4,13,8,12,8,12,16,7,20,2,15,10,6,10,5,14
125,-22,18,8,8,16,6,7,15,14,14,22,4,12,11,12,11,10,10
126,-22,18,8,8,16,6,16,6,14,14,22,4,12,11,12,11,10,10
127,-22,18,8,17,7,15,7,15,14,5,22,4,12,11,12,11,10,10
128,-22,18,8,17,7,15,16,6,14,5,22,4,12,11,12,11,10,10
129,-22,18,8,17,16,6,7,15,14,5,22,4,12,11,12,11,10,10
130,-22,18,8,17,16,6,16,6,14,5,22,4,12,11,12,11,10,10
131,-40,18,8,17,16,24,25,15,32,23,40,22,30,20,12,20,10,28
132,-40,18,8,17,16,24,25,15,32,23,40,22,30,20,30,20,10,10
133,-40,18,8,26,16,24,25,15,32,14,40,22,30,20,12,20,10,28
134,-40,18,8,26,16,24,25,15,32,14,40,22,30,20,30,20,10,10
135,-32,18,10,10,11,21,20,12,22,22,32,14,24,16,24,16,8,8
136,-32,18,10,10,20,12,11,21,22,22,32,14,24,16,6,16,8,26
137,-32,18,10,10,20,12,11,21,22,22,32,14,24,16,24,16,8,8
138,-32,18,10,19,20,12,11,21,22,13,32,14,24,16,6,16,8,26
139,-32,18,10,19,20,12,11,21,22,13,32,14,24,16,24,16,8,8
140,-26,18,16,7,14,12,5,21,10,19,26,8,6,13,15,13,20,11
141,-26,18,16,7,14,12,14,12,10,19,26,8,6,13,6,13,20,20
142,-26,18,16,16,14,12,14,12,10,10,26,8,6,13,6,13,20,20
143,-44,18,16,34,32,12,14,30,28,10,44,26,24,22,33,22,20,11
144,-28,18,20,2,4,24,22,6,8,26,28,10,12,14,21,14,16,7
145,-28,18,20,11,4,24,13,15,8,17,28,10,12,14,21,14,16,7
146,-28,18,20,11,4,24,22,6,8,17,28,10,12,14,21,14,16,7
147,-28,18,20,11,22,6,22,6,8,17,28,10,12,14,12,14,16,16
148,-28,18,20,20,13,15,22,6,8,8,28,10,12,14,21,14,16,7
149,-40,27,8,17,16,24,25,15,32,23,40,13,30,20,12,20,10,28
150,-40,27,8,17,16,24,25,15,32,23,40,13,30,20,21,20,10,19
151,-40,27,8,35,16,24,25,15,32,5,40,13,30,20,12,20,10,28
152,-40,27,8,35,16,24,25,15,32,5,40,13,30,20,21,20,10,19
153,-32,27,10,19,20,12,11,21,22,13,32,5,24,16,15,16,8,17
154,-32,27,10,19,20,12,20,12,22,13,32,5,24,16,15,16,8,17
155,-32,27,10,28,11,21,20,12,22,4,32,5,24,16,15,16,8,17
156,-32,27,10,28,20,12,20,12,22,4,32,5,24,16,15,16,8,17
157,-34,27,14,23,10,24,10,24,20,11,34,7,12,17,21,17,22,13
158,-34,27,14,23,10,24,19,15,20,11,34,7,12,17,21,17,22,13
159,-52,27,14,41,28,24,19,33,38,11,52,25,30,26,39,26,22,13
160,-44,27,16,34,32,12,14,30,28,10,44,17,24,22,33,22,20,11
161,-40,27,26,8,16,24,16,24,14,32,40,13,12,20,12,20,28,28
162,-40,27,26,8,16,24,16,24,14,32,40,13,12,20,30,20,28,10
163,-40,27,26,26,16,24,16,24,14,14,40,13,12,20,30,20,28,10
164,-40,27,26,26,16,24,25,15,14,14,40,13,12,20,30,20,28,10
165,-76,27,26,53,52,24,25,51,50,23,76,49,30,38,57,38,46,19
166,-44,27,34,7,14,30,23,21,10,37,44,17,24,22,33,22,20,11
167,-40,36,8,26,16,24,25,15,32,14,40,4,30,20,12,20,10,28
168,-40,36,8,35,16,24,25,15,32,5,40,4,30,20,12,20,10,28
169,-56,36,40,13,26,30,44,12,16,43,56,20,24,28,42,28,32,14
170,-56,45,22,49,26,30,35,21,34,7,56,11,42,28,15,28,14,41
