# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16
32,-4,3,2,2,4,2,1,1,2,1,2,1,2,2,3,3,2,3
33,-4,3,2,2,4,2,1,1,2,1,2,3,2,2,1,3,2,3
34,-4,3,2,2,4,2,1,1,2,3,2,1,2,2,3,1,2,3
35,-4,3,2,2,4,2,1,1,2,3,2,3,2,2,1,1,2,3
36,-4,3,2,2,4,2,1,3,2,1,2,1,2,2,3,3,2,1
37,-4,3,2,2,4,2,1,3,2,1,3,1,1,2,3,3,2,1
38,-4,3,2,2,4,2,1,3,2,3,2,1,2,2,3,1,2,1
39,-4,3,2,2,4,2,1,3,2,3,2,3,2,2,1,1,2,1
40,-4,3,2,2,4,3,1,1,2,1,2,1,2,2,3,3,1,3
41,-4,3,2,2,4,3,1,1,2,2,2,1,2,2,3,2,1,3
42,-4,3,2,2,4,3,1,3,2,2,1,1,3,2,3,2,1,1
43,-8,3,4,4,8,3,5,6,4,4,2,2,6,4,6,4,5,2
44,-8,3,4,4,8,6,5,3,4,1,2,2,6,4,6,7,2,5
45,-8,3,4,4,8,6,5,3,4,1,2,5,6,4,3,7,2,5
46,-8,3,4,4,8,6,5,3,4,1,5,2,3,4,6,7,2,5
47,-8,3,4,4,8,6,5,3,4,4,2,2,6,4,6,4,2,5
48,-8,3,4,4,8,6,5,3,4,7,2,5,6,4,3,1,2,5
49,-8,3,4,4,8,6,5,6,4,4,2,5,6,4,3,4,2,2
50,-8,3,4,4,8,6,5,6,4,4,5,2,3,4,6,4,2,2
51,-10,3,5,5,10,6,7,3,2,5,4,7,6,8,3,5,4,7
52,-10,3,5,5,10,6,7,3,8,5,4,7,6,2,3,5,4,7
53,-8,6,4,4,8,3,2,3,4,4,2,2,6,4,6,4,5,5
54,-8,6,4,4,8,3,2,3,4,7,2,2,6,4,6,1,5,5
55,-8,6,4,4,8,3,2,3,4,7,2,5,6,4,3,1,5,5
56,-8,6,4,4,8,3,2,6,4,4,2,2,6,4,6,4,5,2
57,-8,6,4,4,8,6,2,3,4,1,5,2,3,4,6,7,2,5
58,-8,6,4,4,8,6,2,3,4,4,2,2,6,4,6,4,2,5
59,-8,6,4,4,8,6,2,3,4,4,2,5,6,4,3,4,2,5
60,-8,6,4,4,8,6,2,3,4,4,5,2,3,4,6,4,2,5
61,-8,6,4,4,8,6,2,3,4,7,2,5,6,4,3,1,2,5
62,-8,6,4,4,8,6,2,6,4,4,2,5,6,4,3,4,2,2
63,-8,6,4,4,8,6,2,6,4,4,5,2,3,4,6,4,2,2
64,-10,6,5,5,10,6,4,6,2,8,4,4,6,8,6,2,4,4
65,-10,6,5,5,10,6,4,6,2,8,4,7,6,8,3,2,4,4
66,-16,6,8,8,16,6,10,12,8,5,4,4,12,8,12,11,10,4
67,-10,9,5,5,10,6,1,3,2,5,4,7,6,8,3,5,4,7
68,-10,9,5,5,10,6,1,3,2,8,4,7,6,8,3,2,4,7
69,-10,9,5,5,10,6,1,6,2,2,7,7,3,8,3,8,4,4
70,-10,9,5,5,10,6,1,6,2,8,4,7,6,8,3,2,4,4
71,-14,9,7,7,14,3,5,3,10,10,8,8,6,4,6,4,11,11
72,-14,9,7,7,14,3,5,12,10,10,8,8,6,4,6,4,11,2
73,-14,9,7,7,14,6,5,3,10,4,8,11,6,4,3,10,8,11
74,-14,9,7,7,14,6,5,3,10,7,8,11,6,4,3,7,8,11
75,-14,9,7,7,14,12,5,3,10,1,8,8,6,4,6,13,2,11
76,-14,9,7,7,14,12,5,3,10,10,8,8,6,4,6,4,2,11
77,-14,9,7,7,14,12,5,12,10,10,8,8,6,4,6,4,2,2
78,-16,9,8,8,16,6,7,6,5,5,4,4,12,11,12,11,10,10
79,-16,9,8,8,16,6,7,6,5,5,4,13,12,11,3,11,10,10
80,-16,9,8,8,16,6,7,6,5,5,13,4,3,11,12,11,10,10
81,-16,9,8,8,16,6,7,6,5,14,4,4,12,11,12,2,10,10
82,-16,9,8,8,16,6,7,6,5,14,4,13,12,11,3,2,10,10
83,-16,9,8,8,16,6,7,6,14,5,4,4,12,2,12,11,10,10
84,-16,9,8,8,16,6,7,6,14,5,4,13,12,2,3,11,10,10
85,-16,9,8,8,16,6,7,6,14,14,4,4,12,2,12,2,10,10
86,-16,9,8,8,16,6,7,12,8,5,4,4,12,8,12,11,10,4
87,-16,9,8,8,16,6,7,15,14,5,4,13,12,2,3,11,10,1
88,-20,9,10,10,20,12,11,3,4,13,14,5,6,16,15,7,8,17
89,-20,9,10,10,20,12,11,3,4,13,14,14,6,16,6,7,8,17
90,-20,9,10,10,20,12,11,3,13,4,14,5,6,7,15,16,8,17
91,-20,9,10,10,20,12,11,3,13,13,14,5,6,7,15,7,8,17
92,-20,9,10,10,20,12,11,12,4,4,5,5,15,16,15,16,8,8
93,-20,9,10,10,20,12,11,12,4,4,5,14,15,16,6,16,8,8
94,-20,9,10,10,20,12,11,12,4,4,14,5,6,16,15,16,8,8
95,-20,9,10,10,20,12,11,12,4,13,5,5,15,16,15,7,8,8
96,-20,9,10,10,20,12,11,12,4,13,5,14,15,16,6,7,8,8
97,-20,9,10,10,20,12,11,12,4,13,14,5,6,16,15,7,8,8
98,-20,9,10,10,20,12,11,12,4,13,14,14,6,16,6,7,8,8
99,-20,9,10,10,20,12,11,12,13,4,5,5,15,7,15,16,8,8
100,-20,9,10,10,20,12,11,12,13,4,14,5,6,7,15,16,8,8
101,-20,9,10,10,20,12,11,12,13,4,14,14,6,7,6,16,8,8
102,-20,9,10,10,20,12,11,12,13,13,14,5,6,7,15,7,8,8
103,-20,9,10,10,20,12,11,15,10,13,14,5,6,10,15,7,8,5
104,-22,9,11,11,22,6,13,15,8,8,10,19,12,14,3,14,16,7
105,-22,9,11,11,22,6,13,15,8,17,10,19,12,14,3,5,16,7
106,-26,9,13,13,26,12,17,21,16,7,20,11,6,10,15,19,14,5
107,-28,9,14,14,28,6,19,15,11,20,16,7,12,17,21,8,22,13
108,-28,9,14,14,28,6,19,15,20,11,16,7,12,8,21,17,22,13
109,-28,9,14,14,28,24,19,15,20,11,16,7,12,8,21,17,4,13
110,-32,9,16,16,32,12,23,21,10,10,8,8,24,22,24,22,20,11
111,-32,9,16,16,32,12,23,21,10,10,8,17,24,22,15,22,20,11
112,-32,9,16,16,32,12,23,21,10,19,8,8,24,22,24,13,20,11
113,-32,9,16,16,32,12,23,21,10,19,8,17,24,22,15,13,20,11
114,-32,9,16,16,32,12,23,21,10,19,26,17,6,22,15,13,20,11
115,-32,9,16,16,32,12,23,21,19,10,8,8,24,13,24,22,20,11
116,-32,9,16,16,32,21,23,12,10,19,8,8,24,22,24,13,11,20
117,-40,9,20,20,40,24,31,15,8,17,10,10,30,32,30,23,16,25
118,-40,9,20,20,40,24,31,15,8,17,10,19,30,32,21,23,16,25
119,-20,15,10,10,20,6,5,9,10,7,8,5,12,10,15,13,14,11
120,-20,15,10,10,20,6,5,15,10,7,8,5,12,10,15,13,14,5
121,-20,15,10,10,20,12,5,9,10,13,14,5,6,10,15,7,8,11
122,-20,15,10,10,20,12,5,15,10,13,14,5,6,10,15,7,8,5
123,-20,18,10,10,20,12,2,12,4,13,5,14,15,16,6,7,8,8
124,-20,18,10,10,20,12,2,12,4,13,14,14,6,16,6,7,8,8
125,-22,18,11,11,22,6,4,6,8,8,10,10,12,14,12,14,16,16
126,-22,18,11,11,22,6,4,6,8,17,10,10,12,14,12,5,16,16
127,-22,18,11,11,22,6,4,15,8,8,10,10,12,14,12,14,16,7
128,-22,18,11,11,22,6,4,15,8,17,10,10,12,14,12,5,16,7
129,-22,18,11,11,22,15,4,6,8,17,10,10,12,14,12,5,7,16
130,-22,18,11,11,22,15,4,15,8,17,10,10,12,14,12,5,7,7
131,-26,18,13,13,26,12,8,12,16,7,20,20,6,10,6,19,14,14
132,-26,18,13,13,26,12,8,12,16,16,20,20,6,10,6,10,14,14
133,-26,18,13,13,26,12,8,21,16,7,20,11,6,10,15,19,14,5
134,-28,18,14,14,28,6,10,6,20,11,16,16,12,8,12,17,22,22
135,-28,18,14,14,28,15,10,6,20,20,16,7,12,8,21,8,13,22
136,-28,18,14,14,28,24,10,6,20,2,16,7,12,8,21,26,4,22
137,-28,18,14,14,28,24,10,6,20,11,16,7,12,8,21,17,4,22
138,-28,18,14,14,28,24,10,15,20,11,16,7,12,8,21,17,4,13
139,-32,18,16,16,32,12,14,21,10,10,8,8,24,22,24,22,20,11
140,-32,18,16,16,32,12,14,21,10,10,8,26,24,22,6,22,20,11
141,-32,18,16,16,32,12,14,21,10,19,8,8,24,22,24,13,20,11
142,-32,18,16,16,32,12,14,21,10,19,8,26,24,22,6,13,20,11
143,-32,18,16,16,32,21,14,12,10,10,8,8,24,22,24,22,11,20
144,-40,18,20,20,40,24,22,15,8,17,10,10,30,32,30,23,16,25
145,-40,18,20,20,40,24,22,15,8,17,10,28,30,32,12,23,16,25
146,-40,18,20,20,40,24,22,15,8,26,10,10,30,32,30,14,16,25
147,-40,18,20,20,40,24,22,15,8,26,10,28,30,32,12,14,16,25
148,-44,18,22,22,44,12,26,30,16,34,20,11,24,28,33,10,32,14
149,-32,27,16,16,32,12,5,12,10,19,8,17,24,22,15,13,20,20
150,-32,27,16,16,32,12,5,12,10,28,8,17,24,22,15,4,20,20
151,-32,27,16,16,32,12,5,21,10,19,8,17,24,22,15,13,20,11
152,-32,27,16,16,32,21,5,12,10,28,8,17,24,22,15,4,11,20
153,-34,27,17,17,34,24,7,15,14,23,22,13,12,20,21,11,10,19
154,-34,27,17,17,34,24,7,24,14,23,22,13,12,20,21,11,10,10
155,-40,27,20,20,40,24,13,15,8,17,10,19,30,32,21,23,16,25
156,-40,27,20,20,40,24,13,15,8,17,10,28,30,32,12,23,16,25
157,-40,27,20,20,40,24,13,15,8,35,10,19,30,32,21,5,16,25
158,-40,27,20,20,40,24,13,15,8,35,10,28,30,32,12,5,16,25
159,-40,27,20,20,40,24,13,15,26,26,28,10,12,14,30,14,16,25
160,-40,27,20,20,40,24,13,24,26,8,28,10,12,14,30,32,16,16
161,-40,27,20,20,40,24,13,24,26,8,28,28,12,14,12,32,16,16
162,-40,27,20,20,40,24,13,24,26,26,28,10,12,14,30,14,16,16
163,-44,27,22,22,44,12,17,30,16,34,20,11,24,28,33,10,32,14
164,-44,27,22,22,44,30,17,21,34,7,20,11,24,10,33,37,14,23
165,-52,27,26,26,52,24,25,33,14,41,22,13,30,38,39,11,28,19
166,-76,27,38,38,76,24,49,51,26,53,46,19,30,50,57,23,52,25
167,-40,36,20,20,40,24,4,15,8,26,10,28,30,32,12,14,16,25
168,-40,36,20,20,40,24,4,15,8,35,10,28,30,32,12,5,16,25
169,-56,36,28,28,56,30,20,12,40,13,32,14,24,16,42,43,26,44
170,-56,45,28,28,56,30,11,21,22,49,14,41,42,34,15,7,26,35
